game_no,player_first,player_second,result
1736,17,2,w
629,11,13,l
597,17,7,l
1462,17,6,w
743,6,18,w
1155,14,15,w
760,13,5,l
1978,6,12,w
54,19,1,w
1840,11,20,l
1069,2,9,w
304,5,7,l
287,6,13,w
1560,7,1,w
74,4,15,w
1218,8,14,l
564,9,1,w
1164,4,15,w
529,3,5,w
1433,1,11,w
923,3,14,w
1705,1,5,l
678,13,4,l
1953,4,10,l
1412,19,2,l
605,1,7,w
702,1,8,w
1737,2,4,w
1551,6,3,w
1753,11,8,l
1542,3,14,l
1007,4,6,w
1980,13,2,w
939,1,12,l
152,19,6,l
1421,20,7,w
1315,13,16,l
676,17,4,w
1892,10,1,l
542,8,3,l
431,4,16,l
989,13,7,l
1630,18,17,w
498,3,8,w
291,9,17,w
696,7,10,l
1345,9,2,l
846,3,16,w
751,20,15,l
347,17,13,l
1751,20,6,w
229,6,13,w
1622,5,15,l
1544,14,8,w
1188,4,16,l
1691,8,11,l
1553,6,12,w
538,5,19,l
299,10,14,w
213,4,18,w
255,4,9,l
1613,1,13,w
878,17,7,l
902,2,4,w
1331,8,1,l
1289,4,8,l
1791,13,17,l
1468,8,14,w
819,17,5,l
745,10,3,l
82,18,14,l
1575,12,14,w
1486,8,5,w
1954,18,6,w
1697,20,10,l
816,6,9,l
1663,5,12,w
600,5,6,w
123,2,12,w
1487,10,14,w
1696,17,14,w
985,2,11,w
899,16,8,l
49,9,1,l
1464,13,9,w
1094,10,12,w
1326,16,9,l
1895,20,7,l
1591,11,10,l
1466,19,17,l
248,14,12,l
1898,11,20,w
1467,19,18,l
533,18,4,w
855,1,20,l
1604,11,10,l
145,20,2,w
790,8,17,l
963,9,12,l
1065,18,7,w
833,15,13,w
1387,10,19,l
1397,15,6,l
1939,2,10,l
1534,9,1,l
15,20,3,w
144,8,7,w
1479,16,18,w
1951,7,12,l
1790,1,10,l
327,5,19,w
679,7,18,w
1716,12,4,l
1238,15,7,w
1646,8,6,l
228,1,15,l
1314,12,11,w
1025,16,11,w
1771,15,4,l
363,12,10,l
1632,5,8,w
496,11,13,l
909,5,1,w
1236,5,7,l
1401,20,12,l
502,15,16,l
941,4,18,l
945,16,5,l
1183,6,20,l
424,7,4,l
64,5,13,l
133,10,5,w
601,6,15,w
272,5,11,w
661,13,9,l
410,20,7,w
1460,16,3,w
968,4,1,l
359,6,4,l
491,16,14,l
1481,11,15,l
756,8,3,w
938,5,19,w
331,4,19,l
1742,11,4,l
396,15,13,w
1769,17,8,w
1048,12,20,l
1131,10,6,l
798,7,6,w
1340,17,5,w
1618,8,18,w
1232,9,3,w
1522,16,6,l
1809,2,3,l
759,3,13,w
187,4,5,w
1402,5,18,w
967,20,7,l
1282,16,18,w
1166,8,5,w
341,15,8,w
512,10,11,w
1817,8,18,l
666,19,2,w
47,7,6,l
838,17,14,w
1500,3,7,w
1899,15,3,l
1871,18,19,w
165,19,18,w
1031,7,2,l
1270,13,10,l
1249,4,2,w
284,6,11,l
460,17,15,w
1268,6,8,w
60,6,9,w
1304,7,13,l
387,2,19,w
841,18,9,w
1826,6,19,w
1873,17,10,l
1338,15,2,w
1189,18,12,l
786,19,7,w
202,19,18,l
1400,8,7,l
353,12,9,l
1344,12,2,w
1848,6,8,l
1563,8,13,w
685,19,10,w
1700,5,7,w
1855,19,14,w
7,6,16,w
591,17,14,l
820,17,4,w
364,7,20,w
1789,13,14,l
322,16,11,w
921,15,6,l
1692,11,13,w
587,11,20,w
951,13,2,l
1550,10,17,w
1014,5,19,l
828,15,20,l
1760,9,10,w
462,9,14,w
804,10,11,w
1946,2,16,l
1097,15,18,w
1029,20,10,w
651,16,20,w
1303,3,17,w
1561,11,9,w
1297,10,20,w
1407,17,19,l
1812,9,6,l
1361,11,1,w
217,17,19,w
1291,11,4,l
744,7,5,l
1578,17,15,l
1956,19,16,l
572,15,18,l
1228,17,14,w
1845,13,7,w
857,17,16,w
446,17,1,w
1906,14,17,l
1912,18,20,l
837,15,10,l
1127,11,6,w
822,4,13,l
1505,5,2,w
1593,3,11,l
1571,13,15,w
326,1,10,l
1772,15,20,l
366,18,5,w
593,1,19,w
1169,1,2,w
227,5,11,l
433,13,19,l
448,3,1,w
811,13,2,w
1984,8,15,l
253,16,2,l
1741,16,13,l
1244,5,7,w
776,9,4,w
270,1,14,w
1101,17,9,l
1887,4,8,l
769,8,16,l
481,16,15,l
1006,10,15,w
1524,6,19,w
1140,20,13,l
582,7,1,l
1539,14,6,l
48,14,11,w
1567,2,9,l
851,7,19,w
884,1,3,l
1157,3,20,w
721,17,4,w
1279,13,20,l
342,1,17,l
1198,3,8,w
1280,19,3,w
320,13,3,l
61,13,4,l
958,1,4,l
1382,10,1,w
925,12,4,w
646,12,14,l
1538,11,1,l
598,6,10,l
623,14,16,w
757,1,11,w
1085,1,8,w
1532,1,11,w
426,9,4,w
171,19,3,l
708,13,16,w
1150,2,19,l
997,10,1,w
1294,9,16,w
161,16,10,l
1171,15,14,l
1746,11,6,l
1354,19,10,l
67,19,20,w
826,5,2,l
524,20,13,l
799,16,2,w
1379,18,11,l
349,2,6,l
1429,17,7,w
1091,7,5,l
432,15,4,l
1022,18,13,l
1521,3,19,l
1750,17,18,l
947,9,14,w
311,7,2,w
911,9,18,l
1685,10,18,w
710,11,20,l
655,2,16,w
698,8,5,l
703,4,11,w
26,10,18,l
1143,4,16,w
1905,12,19,l
975,9,12,l
797,15,12,w
1109,15,19,w
674,16,9,l
1220,19,13,l
1986,13,14,w
862,1,10,l
1205,2,6,l
944,20,15,l
1694,19,12,l
1248,14,2,w
1459,4,20,w
1492,5,2,w
590,11,20,w
1253,20,17,w
131,5,6,l
453,6,5,l
665,11,8,l
1453,1,10,w
38,14,2,w
461,1,10,w
454,16,3,w
199,19,9,l
652,15,16,l
1301,6,19,w
1619,5,10,w
1227,10,1,l
948,10,1,w
547,19,5,l
563,6,16,w
266,11,10,l
1346,7,14,w
849,3,1,l
1602,8,18,w
39,13,18,w
425,20,15,w
834,6,2,w
11,3,10,w
559,8,12,w
