game_no,player_first,player_second,result
1798,14,3,w
1476,17,6,w
1279,13,20,l
1350,10,19,w
351,9,14,l
316,20,15,w
1190,4,12,l
1213,17,15,l
346,3,6,l
1313,8,11,w
1680,15,13,l
192,15,19,l
1093,16,12,w
1259,2,18,w
621,14,8,w
1281,10,5,w
1698,18,13,l
1830,2,10,l
1129,11,12,w
1301,6,19,w
403,3,2,w
514,8,3,w
1859,6,13,w
582,7,1,l
1063,10,6,l
709,15,13,l
462,9,14,w
1453,1,10,w
661,13,9,l
332,18,10,w
338,19,2,w
623,14,16,w
314,1,19,l
1062,18,19,w
1882,6,5,w
114,10,19,l
1030,8,20,w
887,17,11,w
265,11,8,w
1573,3,14,w
373,9,12,w
1204,16,17,w
1311,18,20,l
1715,8,20,w
1598,1,15,w
263,16,19,l
706,15,5,w
1060,10,13,l
1393,18,12,w
955,5,14,w
1795,6,8,l
1699,15,4,l
1316,19,2,w
650,5,11,w
257,11,8,w
1757,2,3,l
1984,8,15,l
1687,12,2,l
839,14,16,l
1576,10,1,l
842,3,7,l
1077,17,1,l
1920,10,3,w
1473,5,11,w
1469,18,17,l
1785,12,7,l
634,18,14,w
135,10,3,w
177,20,7,l
1765,15,11,l
266,11,10,l
1130,17,6,l
1646,8,6,l
958,1,4,l
756,8,3,w
1173,3,4,w
1959,10,5,l
740,17,1,w
1779,5,1,l
1012,15,9,l
1619,5,10,w
485,9,10,l
285,9,2,l
1623,15,2,l
412,4,19,w
249,15,13,l
460,17,15,w
1042,13,10,l
741,9,19,l
1997,5,6,l
357,3,10,w
1307,11,15,w
1435,8,12,l
1745,15,13,w
1458,15,16,l
323,11,4,w
615,11,19,l
595,11,3,l
1111,7,9,w
1127,11,6,w
133,10,5,w
1454,3,9,l
712,8,1,l
1368,8,7,w
655,2,16,w
1732,6,13,w
1397,15,6,l
1660,13,4,w
180,5,15,l
912,8,2,w
1461,14,2,w
354,14,11,l
926,19,18,l
152,19,6,l
1747,1,10,w
278,5,13,l
252,14,9,l
410,20,7,w
1006,10,15,w
1422,20,8,w
585,20,15,l
1254,2,3,l
440,19,10,w
1845,13,7,w
1442,7,20,w
534,4,6,l
1588,2,10,w
537,14,18,w
242,6,16,l
1151,16,8,w
1952,4,19,w
1061,19,11,w
1023,19,20,l
382,7,18,l
1507,4,10,w
54,19,1,w
233,14,20,l
512,10,11,w
571,4,11,l
1331,8,1,l
644,2,4,w
1900,13,9,w
752,14,16,w
1085,1,8,w
282,9,2,l
1176,7,14,l
158,7,13,w
1563,8,13,w
1839,3,11,w
762,20,16,l
760,13,5,l
922,10,6,l
1391,9,7,l
315,3,9,l
1240,3,19,w
67,19,20,w
1162,6,7,w
785,20,15,w
742,11,13,w
751,20,15,l
1322,20,17,l
1595,14,2,l
484,10,2,w
138,9,20,w
259,9,18,l
72,8,17,l
898,10,4,l
1601,8,3,l
1389,14,11,w
1245,8,12,l
1739,16,18,w
293,20,3,l
64,5,13,l
328,2,13,l
1392,4,6,l
1536,16,1,l
1863,8,12,l
1051,10,12,l
745,10,3,l
832,1,4,w
1306,1,2,l
1375,13,2,w
154,2,7,l
118,13,6,w
1907,4,5,w
1310,6,16,l
563,6,16,w
891,5,9,l
1977,8,7,w
1976,4,3,l
1782,4,13,w
1489,11,15,l
87,9,15,w
916,14,13,w
720,19,1,l
910,2,11,w
1413,18,2,w
342,1,17,l
873,13,2,l
1470,4,2,w
1235,4,11,l
914,8,18,w
628,3,17,l
606,17,14,l
1354,19,10,l
672,11,16,l
164,20,16,w
211,16,5,w
658,13,12,l
602,18,14,w
1118,12,7,l
370,3,15,w
1685,10,18,w
1234,16,13,w
882,13,2,w
162,10,20,l
870,11,13,l
1490,2,19,l
170,19,10,w
1641,20,14,w
547,19,5,l
1064,6,1,l
1633,6,9,w
753,20,13,w
1019,6,7,w
1418,11,12,w
1017,6,3,l
383,17,8,l
695,13,4,w
792,20,11,w
1833,11,12,l
901,18,19,l
1523,8,3,l
820,17,4,w
1822,11,20,l
895,17,13,w
754,7,11,l
1638,17,1,w
255,4,9,l
560,8,2,w
680,7,5,w
1343,14,2,l
1774,2,15,w
98,18,16,w
1600,19,13,l
1766,6,5,w
1947,14,10,w
586,2,5,l
392,19,15,l
1325,1,20,l
1543,1,7,w
75,19,11,w
519,10,11,l
970,2,18,w
1113,18,5,w
1670,17,7,l
816,6,9,l
1985,19,10,l
636,15,8,w
647,19,7,w
86,6,17,w
1815,5,8,l
409,12,8,w
1621,3,6,w
1954,18,6,w
413,13,17,w
601,6,15,w
76,4,11,l
938,5,19,w
1590,1,10,l
1467,19,18,l
130,6,16,l
277,8,12,w
1662,4,9,w
374,1,6,w
1294,9,16,w
981,6,13,w
1425,20,6,w
952,18,7,w
1403,14,7,w
1596,15,9,l
1701,15,6,w
359,6,4,l
1317,13,11,w
1667,2,3,l
694,10,15,w
1119,6,5,w
722,3,12,w
91,3,7,l
274,4,8,l
681,3,10,l
1550,10,17,w
1506,4,9,l
1192,7,1,l
1581,7,19,l
213,4,18,w
1287,3,5,w
1346,7,14,w
1502,18,13,w
494,20,12,w
707,4,10,l
1966,10,19,l
1615,9,6,l
732,16,10,l
1987,6,9,w
1531,17,18,w
520,17,3,l
765,14,16,l
793,12,3,w
1302,3,16,w
90,9,16,l
963,9,12,l
1789,13,14,l
800,8,11,l
42,3,10,w
1135,2,9,l
1962,15,14,w
1611,19,15,l
1040,2,9,l
1115,18,20,l
1078,14,6,w
1953,4,10,l
139,14,1,w
739,2,17,w
1073,19,16,l
176,6,3,w
1369,5,2,w
1361,11,1,w
384,9,17,w
854,8,3,w
1169,1,2,w
493,11,13,l
723,18,13,w
1260,5,14,w
4,5,8,w
880,5,17,w
597,17,7,l
295,11,15,l
1472,7,8,l
496,11,13,l
1178,11,20,w
1056,8,15,l
1295,4,5,l
34,3,7,w
1098,5,11,l
1223,14,16,l
1024,3,1,l
1854,18,7,l
1714,17,5,w
228,1,15,l
129,2,19,w
937,4,16,w
1276,15,1,l
1626,10,17,l
1309,5,14,w
860,17,7,l
489,5,2,w
