game_no,player_first,player_second,result
573,9,11,w
1140,20,13,l
1485,4,14,w
287,6,13,w
252,14,9,l
1431,12,19,l
1845,13,7,w
1760,9,10,w
616,13,14,w
144,8,7,w
1154,10,18,w
1094,10,12,w
1514,13,7,w
331,4,19,l
1842,11,18,l
577,15,1,l
1046,7,9,l
1199,17,16,w
1935,5,18,w
1295,4,5,l
720,19,1,l
779,15,8,w
1393,18,12,w
514,8,3,w
1225,3,1,l
560,8,2,w
988,1,20,l
124,5,8,w
2,16,12,l
343,17,14,w
1338,15,2,w
593,1,19,w
1272,3,19,w
1720,14,4,l
1665,15,20,w
3,4,15,w
86,6,17,w
926,19,18,l
1703,20,12,l
1958,8,16,w
1101,17,9,l
1797,17,8,w
1602,8,18,w
1782,4,13,w
1107,3,2,w
765,14,16,l
1743,19,13,l
1604,11,10,l
417,2,16,l
1025,16,11,w
1303,3,17,w
172,4,2,l
1974,5,20,l
1718,11,14,l
1164,4,15,w
624,10,11,l
258,16,8,w
1609,5,8,l
1335,9,12,w
1137,17,18,w
1563,8,13,w
505,2,3,l
208,12,4,l
1383,5,1,w
1731,3,15,w
1135,2,9,l
1723,6,2,l
1801,14,18,w
479,20,4,l
1298,1,16,w
1757,2,3,l
60,6,9,w
992,10,9,w
135,10,3,w
834,6,2,w
1133,1,12,l
952,18,7,w
652,15,16,l
125,8,20,l
552,3,9,w
236,7,2,l
789,17,2,w
1865,3,1,w
1733,9,3,w
1042,13,10,l
1010,1,15,w
485,9,10,l
1201,3,10,l
1223,14,16,l
1541,18,17,l
491,16,14,l
415,2,10,l
107,16,9,l
1921,15,9,w
1696,17,14,w
770,3,5,w
529,3,5,w
664,17,7,w
846,3,16,w
1904,11,13,l
656,16,5,l
203,16,19,w
799,16,2,w
611,2,18,l
120,4,2,l
1461,14,2,w
56,3,10,l
372,16,13,w
1855,19,14,w
1259,2,18,w
121,9,4,w
347,17,13,l
1390,12,15,l
835,6,7,w
629,11,13,l
316,20,15,w
184,19,13,w
1574,5,20,l
524,20,13,l
1894,4,18,w
295,11,15,l
585,20,15,l
345,3,6,l
1816,5,15,l
204,20,19,w
235,19,16,w
187,4,5,w
527,20,3,l
783,2,10,w
650,5,11,w
1082,1,19,l
1761,7,16,l
50,8,12,l
850,10,14,l
370,3,15,w
896,4,10,l
697,16,17,w
48,14,11,w
1766,6,5,w
1007,4,6,w
93,15,8,l
1207,7,3,l
823,19,18,w
657,3,13,w
1243,7,20,l
1093,16,12,w
1653,17,9,l
174,4,11,l
910,2,11,w
1187,3,11,w
1719,17,6,l
1446,17,7,l
1700,5,7,w
503,19,8,l
422,19,17,l
1612,6,12,l
564,9,1,w
1806,13,19,l
369,4,2,l
1090,17,9,w
1349,6,11,w
247,17,3,w
39,13,18,w
1030,8,20,w
975,9,12,l
1538,11,1,l
388,20,3,w
1069,2,9,w
1168,7,17,w
109,20,12,l
1552,9,12,w
1182,15,7,w
1110,6,19,w
1268,6,8,w
1993,1,8,l
175,8,12,l
1146,12,7,l
1319,6,1,l
254,20,2,l
1322,20,17,l
1150,2,19,l
633,19,1,w
1899,15,3,l
1581,7,19,l
1631,8,9,w
1291,11,4,l
1172,20,6,l
51,8,14,w
1449,6,20,w
340,12,6,l
1774,2,15,w
182,2,13,l
1323,10,16,l
569,13,11,l
1508,20,5,l
908,14,16,w
1823,16,12,l
1374,8,13,l
94,12,18,l
1108,18,15,w
695,13,4,w
810,6,15,w
1877,14,19,w
477,18,8,w
794,8,16,l
839,14,16,l
1278,2,15,l
1361,11,1,w
1280,19,3,w
1639,14,5,w
183,7,20,l
667,15,1,w
1491,19,6,w
1775,12,8,l
306,9,19,w
920,12,3,w
1367,11,16,w
922,10,6,l
1560,7,1,w
944,20,15,l
1959,10,5,l
1034,9,13,l
284,6,11,l
1561,11,9,w
272,5,11,w
1241,20,11,l
1708,3,11,w
1475,7,18,l
1709,18,20,w
974,4,19,l
773,14,2,l
1601,8,3,l
692,19,10,l
1844,1,5,l
927,15,14,w
1159,18,10,w
635,7,11,l
1174,18,5,w
986,1,2,l
856,4,14,l
92,2,6,w
1783,5,7,l
139,14,1,w
715,19,1,w
1122,12,2,l
251,11,16,w
5,16,13,l
1002,9,16,l
1515,13,9,w
1678,19,2,l
375,17,19,l
442,5,16,l
581,10,16,l
1821,16,10,l
1912,18,20,l
1832,16,17,w
100,8,16,l
864,14,5,w
1208,2,19,w
1606,10,14,l
292,16,7,l
293,20,3,l
1621,3,6,w
58,2,7,w
996,11,18,w
603,9,19,w
622,14,19,l
767,9,3,l
625,13,5,l
761,6,18,w
1937,10,11,l
314,1,19,l
1071,3,7,w
83,3,5,w
594,2,7,w
1171,15,14,l
1928,12,18,l
248,14,12,l
226,11,20,l
837,15,10,l
1746,11,6,l
1233,6,20,w
244,20,7,l
1888,1,6,l
1972,7,19,w
1967,3,12,l
322,16,11,w
1529,12,14,l
67,19,20,w
970,2,18,w
933,8,9,l
436,7,9,l
1423,13,15,l
242,6,16,l
1084,9,12,w
1768,1,5,l
1052,14,6,w
1443,8,15,w
265,11,8,w
938,5,19,w
1457,15,7,l
993,15,2,w
261,3,15,w
1036,16,10,w
296,1,8,l
334,19,13,l
1688,8,2,l
854,8,3,w
1499,9,3,l
1003,4,17,w
1942,5,7,l
1907,4,5,w
1412,19,2,l
902,2,4,w
868,1,19,l
1304,7,13,l
1022,18,13,l
1197,15,2,l
541,1,18,w
1786,15,9,l
809,10,11,w
1596,15,9,l
1063,10,6,l
1145,13,6,w
1205,2,6,l
825,18,7,l
1078,14,6,w
1387,10,19,l
757,1,11,w
160,19,12,l
914,8,18,w
440,19,10,w
976,6,12,w
267,12,4,l
1820,14,19,l
871,6,13,l
128,12,13,l
189,10,13,w
168,10,13,l
844,8,4,w
1697,20,10,l
872,5,1,l
1458,15,16,l
301,13,6,w
201,10,15,l
931,1,20,l
740,17,1,w
1595,14,2,l
1686,11,19,w
395,3,8,w
1193,13,10,w
1058,4,20,w
672,11,16,l
216,15,9,l
508,18,6,l
1511,3,10,l
1065,18,7,w
