game_no,player_first,player_second,result
1166,8,5,w
146,19,20,w
771,7,18,l
1281,10,5,w
876,13,19,l
899,16,8,l
1910,18,7,w
1642,20,4,w
283,1,18,w
1999,16,10,w
1267,11,19,l
731,12,15,l
722,3,12,w
1810,11,15,w
1899,15,3,l
1169,1,2,w
425,20,15,w
390,13,10,l
1017,6,3,l
1082,1,19,l
1316,19,2,w
1974,5,20,l
1495,9,5,w
1398,4,7,w
380,20,3,w
698,8,5,l
148,8,12,w
1859,6,13,w
1164,4,15,w
836,1,12,l
1586,17,5,l
737,11,8,l
11,3,10,w
1992,4,15,l
1659,10,3,w
69,11,7,l
417,2,16,l
1747,1,10,w
1370,10,15,l
1289,4,8,l
50,8,12,l
1193,13,10,w
177,20,7,l
394,11,17,l
1618,8,18,w
1657,7,1,l
1083,13,19,l
1839,3,11,w
889,4,17,l
332,18,10,w
1520,16,4,l
413,13,17,w
462,9,14,w
586,2,5,l
1391,9,7,l
897,15,4,l
1006,10,15,w
518,10,1,l
401,8,16,w
410,20,7,w
1140,20,13,l
1176,7,14,l
1306,1,2,l
273,20,19,l
774,2,12,w
921,15,6,l
1431,12,19,l
221,13,4,w
658,13,12,l
1732,6,13,w
1752,12,1,l
1293,3,12,w
1243,7,20,l
767,9,3,l
1564,13,10,w
905,6,9,w
150,8,7,l
1536,16,1,l
77,16,17,w
1911,15,1,w
513,14,15,l
1254,2,3,l
127,8,9,w
132,15,14,w
861,7,6,w
1993,1,8,l
787,1,16,l
1492,5,2,w
357,3,10,w
216,15,9,l
485,9,10,l
1630,18,17,w
1750,17,18,l
1656,16,8,l
1581,7,19,l
1748,14,13,l
1557,20,14,l
663,19,18,l
1857,3,13,w
1392,4,6,l
1023,19,20,l
218,6,8,l
1363,20,19,l
198,3,16,l
475,2,9,w
326,1,10,l
1501,12,15,l
1745,15,13,w
61,13,4,l
93,15,8,l
139,14,1,w
827,8,18,l
1957,16,20,w
1265,14,3,l
1941,18,16,w
713,18,17,l
1190,4,12,l
1851,13,6,l
664,17,7,w
1430,6,8,l
266,11,10,l
531,6,5,l
1077,17,1,l
1773,4,16,l
1589,20,2,w
1039,14,5,w
1452,15,11,l
1180,8,14,w
370,3,15,w
1350,10,19,w
1241,20,11,l
967,20,7,l
772,13,3,l
1889,10,15,l
1826,6,19,w
1962,15,14,w
140,1,17,l
807,7,17,l
1828,9,20,l
1349,6,11,w
1562,20,14,l
1608,1,8,l
571,4,11,l
287,6,13,w
1988,18,19,w
1759,12,5,l
1465,12,13,w
942,9,4,w
695,13,4,w
1154,10,18,w
1918,11,20,w
1978,6,12,w
721,17,4,w
311,7,2,w
1344,12,2,w
358,2,14,l
129,2,19,w
1051,10,12,l
800,8,11,l
1076,4,6,w
1447,18,11,w
715,19,1,w
432,15,4,l
1031,7,2,l
1764,19,1,w
1753,11,8,l
1026,14,5,w
733,11,19,l
325,20,7,l
19,2,9,l
568,15,1,l
939,1,12,l
1481,11,15,l
1808,1,4,w
959,10,4,l
286,8,15,w
727,9,13,l
88,18,17,w
911,9,18,l
1270,13,10,l
1346,7,14,w
1333,11,10,l
1322,20,17,l
70,5,12,l
621,14,8,w
1986,13,14,w
23,1,10,w
798,7,6,w
1156,18,20,w
247,17,3,w
937,4,16,w
581,10,16,l
58,2,7,w
304,5,7,l
871,6,13,l
1667,2,3,l
854,8,3,w
951,13,2,l
1955,12,17,w
1639,14,5,w
1429,17,7,w
791,18,19,l
802,6,17,w
564,9,1,w
1853,13,15,w
753,20,13,w
1010,1,15,w
1206,2,15,w
205,9,12,l
1368,8,7,w
593,1,19,w
594,2,7,w
984,3,19,w
976,6,12,w
411,8,1,w
1883,20,4,l
1433,1,11,w
1519,14,10,w
1048,12,20,l
350,3,17,w
493,11,13,l
1347,17,4,l
1525,7,13,l
1677,3,10,w
291,9,17,w
379,11,3,l
45,19,11,w
1303,3,17,w
300,3,6,l
886,17,18,w
253,16,2,l
1264,20,3,l
1348,7,6,l
1760,9,10,w
900,13,11,l
1396,11,16,w
1255,11,2,w
1683,13,17,w
534,4,6,l
1120,16,17,l
1737,2,4,w
1724,6,10,l
482,9,16,w
1680,15,13,l
377,12,4,l
991,15,2,w
829,14,9,l
615,11,19,l
250,6,13,w
114,10,19,l
801,8,10,l
909,5,1,w
1036,16,10,w
1706,10,2,l
51,8,14,w
971,9,4,w
213,4,18,w
419,7,4,l
507,14,18,l
199,19,9,l
1065,18,7,w
248,14,12,l
1803,10,19,w
1237,2,17,w
314,1,19,l
1,9,2,w
138,9,20,w
235,19,16,w
412,4,19,w
1409,3,15,l
1278,2,15,l
994,15,9,w
1650,19,15,l
14,1,10,w
1473,5,11,w
637,11,13,w
1287,3,5,w
617,11,3,w
317,9,11,l
1746,11,6,l
1311,18,20,l
1384,14,2,l
1834,14,9,w
458,18,11,w
280,17,10,w
1015,17,15,w
1942,5,7,l
1152,10,7,l
296,1,8,l
1058,4,20,w
420,11,7,l
1437,8,3,l
109,20,12,l
1469,18,17,l
1515,13,9,w
1047,11,5,l
1382,10,1,w
1198,3,8,w
1517,8,18,l
249,15,13,l
125,8,20,l
1771,15,4,l
679,7,18,w
1415,19,20,l
987,12,10,l
1979,16,14,w
596,11,18,w
1684,10,5,w
200,7,11,w
1218,8,14,l
683,12,14,w
220,10,17,l
1331,8,1,l
1700,5,7,w
554,1,17,w
113,8,6,l
174,4,11,l
112,7,4,w
1719,17,6,l
943,17,4,l
1061,19,11,w
1792,7,11,l
1563,8,13,w
1654,16,10,w
948,10,1,w
13,4,3,w
1373,7,1,w
826,5,2,l
258,16,8,w
805,4,18,l
1731,3,15,w
1547,17,11,w
110,20,10,l
601,6,15,w
1798,14,3,w
1159,18,10,w
1844,1,5,l
1113,18,5,w
1272,3,19,w
261,3,15,w
765,14,16,l
1049,13,20,w
1189,18,12,l
497,18,10,w
1612,6,12,l
620,7,10,w
1858,15,20,w
1260,5,14,w
288,18,11,l
1548,3,20,w
182,2,13,l
863,10,13,l
1571,13,15,w
1961,5,6,w
55,20,2,w
1145,13,6,w
1869,1,16,l
