game_no,player_first,player_second,result
4297,10,5,w
4298,5,20,l
4299,13,9,l
4300,1,7,l
4301,5,19,w
4302,12,17,l
4303,17,13,w
4304,6,12,l
4305,19,17,w
4306,12,13,l
4307,16,6,l
4308,16,6,w
4309,13,1,l
4310,3,11,w
4311,7,8,w
4312,20,4,l
4313,12,16,w
4314,1,17,l
4315,7,12,l
4316,13,4,l
4317,17,3,w
4318,18,3,l
4319,2,15,l
4320,8,9,l
4321,6,8,w
4322,15,6,w
4323,20,9,l
4324,3,7,l
4325,3,5,w
4326,2,7,w
4327,19,16,w
4328,18,2,w
4329,3,7,w
4330,15,3,l
4331,4,18,w
4332,20,16,w
4333,1,19,l
4334,4,15,l
4335,7,19,l
4336,20,15,l
4337,9,14,l
4338,16,6,w
4339,16,17,l
4340,10,9,l
4341,8,11,l
4342,18,17,l
4343,15,4,l
4344,6,16,w
4345,17,16,w
4346,6,3,l
4347,10,4,l
4348,15,11,l
4349,18,6,w
4350,4,8,w
4351,17,10,w
4352,17,16,w
4353,10,20,w
4354,5,11,l
4355,13,6,l
4356,20,6,w
4357,17,16,w
4358,14,9,w
4359,9,16,l
4360,10,12,w
4361,11,12,l
4362,11,15,w
4363,19,13,l
4364,1,13,w
4365,14,12,l
4366,5,15,l
4367,1,7,w
4368,9,10,l
4369,1,11,l
4370,13,11,l
4371,7,20,w
4372,9,4,w
4373,6,11,l
4374,19,16,l
4375,2,13,l
4376,16,8,w
4377,20,19,l
4378,4,2,w
4379,9,18,w
4380,10,4,l
4381,3,11,l
4382,14,5,w
4383,19,10,w
4384,18,3,l
4385,11,19,l
4386,9,18,w
4387,10,1,w
4388,3,11,l
4389,12,15,l
4390,7,6,w
4391,8,15,l
4392,7,9,w
4393,1,5,w
4394,14,13,l
4395,2,17,w
4396,17,12,w
4397,14,2,l
4398,11,18,w
4399,19,11,l
4400,3,19,w
4401,18,4,l
4402,17,3,l
4403,15,20,l
4404,7,3,l
4405,14,9,w
4406,5,11,l
4407,19,11,w
4408,14,1,w
4409,10,1,l
4410,13,1,w
4411,11,14,w
4412,8,19,l
4413,11,18,w
4414,7,19,l
4415,19,5,w
4416,5,7,l
4417,4,1,w
4418,2,5,w
4419,3,11,l
4420,8,7,w
4421,6,14,l
4422,8,7,l
4423,1,5,w
4424,15,4,l
4425,13,1,l
4426,7,13,w
4427,15,13,w
4428,13,19,l
4429,3,6,w
4430,19,17,w
4431,7,4,l
4432,20,12,l
4433,11,14,w
4434,3,17,w
4435,9,17,w
4436,15,1,w
4437,14,13,l
4438,4,12,w
4439,10,3,l
4440,10,8,l
4441,3,13,l
4442,1,9,l
4443,11,2,w
4444,8,6,w
4445,5,17,l
4446,16,2,w
4447,7,10,w
4448,14,6,w
4449,6,17,l
4450,6,12,l
4451,4,6,w
4452,7,10,w
4453,12,9,w
4454,1,11,w
4455,16,2,l
4456,5,14,l
4457,13,20,l
4458,6,4,w
4459,8,3,l
4460,3,4,l
4461,15,14,l
4462,18,15,w
4463,20,1,w
4464,16,9,w
4465,18,12,l
4466,4,16,w
4467,19,7,w
4468,17,5,w
4469,5,8,l
4470,4,13,w
4471,20,4,w
4472,9,6,w
4473,10,11,l
4474,15,19,l
4475,19,9,l
4476,5,11,l
4477,5,19,l
4478,2,13,l
4479,7,6,w
4480,2,8,w
4481,11,1,w
4482,16,12,l
4483,19,13,w
4484,7,15,l
4485,18,15,w
4486,9,17,l
4487,11,6,w
4488,16,18,w
4489,4,11,l
4490,9,3,l
4491,14,1,l
4492,5,4,l
4493,15,4,w
4494,10,5,l
4495,10,15,l
4496,3,17,w
4497,17,7,w
4498,8,1,w
4499,12,17,l
4500,5,19,l
4501,17,2,w
4502,12,18,w
4503,17,6,w
4504,4,6,w
4505,20,8,l
4506,5,18,l
4507,20,14,l
4508,9,2,l
4509,13,10,w
4510,17,14,l
4511,15,11,w
4512,10,1,w
4513,18,10,w
4514,20,3,w
4515,14,5,w
4516,6,8,l
4517,6,14,l
4518,7,8,l
4519,3,8,l
4520,9,5,l
4521,4,19,l
4522,5,7,l
4523,9,11,w
4524,4,17,w
4525,4,20,w
4526,15,10,l
4527,18,20,l
4528,3,11,l
4529,2,13,l
4530,9,4,l
4531,14,19,w
4532,16,10,w
4533,4,3,l
4534,20,12,w
4535,16,14,l
4536,4,9,l
4537,9,17,w
4538,9,12,w
4539,4,16,w
4540,16,8,l
4541,9,4,l
4542,16,18,l
4543,19,13,w
4544,13,2,w
4545,19,4,l
4546,4,8,w
4547,20,14,l
4548,2,12,l
4549,15,19,l
4550,2,13,l
4551,14,1,w
4552,6,1,l
4553,11,4,w
4554,14,1,l
4555,9,12,l
4556,12,8,w
4557,2,11,l
4558,9,6,w
4559,18,11,l
4560,12,6,w
4561,3,11,w
4562,18,8,w
4563,10,4,l
4564,3,13,w
4565,16,6,l
4566,7,9,l
4567,16,12,l
4568,15,12,l
4569,6,11,w
4570,7,19,w
4571,17,18,w
4572,18,6,w
4573,3,7,w
4574,20,13,l
4575,5,11,l
4576,13,5,l
4577,4,10,w
4578,3,11,l
4579,15,2,w
4580,5,9,w
4581,8,15,l
4582,7,5,w
4583,8,1,l
4584,16,15,l
4585,18,19,l
4586,6,17,l
4587,19,13,l
4588,12,9,w
4589,12,8,w
4590,12,3,l
4591,5,11,l
4592,8,18,w
4593,4,17,l
4594,18,11,w
4595,20,8,l
4596,18,8,l
4597,19,2,w
4598,15,16,w
4599,3,6,w
4600,15,18,w
4601,12,16,l
4602,5,3,l
4603,3,9,w
4604,1,20,w
4605,5,13,l
4606,15,10,w
4607,10,11,l
4608,17,14,w
4609,18,19,l
4610,1,20,w
4611,12,19,w
4612,3,20,w
4613,14,6,w
4614,8,20,l
4615,6,1,l
4616,16,4,l
4617,4,13,w
4618,13,14,l
4619,16,5,l
4620,6,4,l
4621,6,14,l
4622,16,3,l
4623,13,7,w
4624,3,11,w
4625,4,17,w
4626,20,2,l
4627,2,12,w
4628,1,17,w
4629,11,13,w
4630,19,12,l
4631,6,7,l
4632,16,6,w
4633,12,4,l
4634,5,20,l
4635,6,15,l
4636,6,17,w
4637,15,1,l
4638,18,4,l
4639,10,4,l
4640,6,19,l
4641,4,16,w
4642,5,20,l
4643,15,18,l
4644,15,4,l
4645,3,11,w
4646,5,8,l
4647,16,7,l
4648,2,12,w
4649,16,19,w
4650,17,3,l
4651,11,17,w
4652,18,17,l
4653,18,7,l
4654,5,15,l
4655,10,14,l
4656,13,3,l
4657,16,4,l
4658,16,20,l
4659,16,10,l
4660,2,17,l
4661,7,3,w
4662,19,18,w
4663,11,2,w
4664,2,10,w
4665,12,18,w
4666,14,17,w
4667,6,17,l
4668,2,7,w
4669,6,8,l
4670,3,7,w
4671,19,20,w
4672,13,7,l
4673,4,10,w
4674,8,11,l
4675,13,8,w
4676,13,2,w
4677,20,8,l
4678,9,14,l
4679,10,7,l
4680,9,14,l
4681,14,13,w
4682,7,16,w
4683,1,13,w
4684,15,5,w
4685,8,3,l
4686,4,6,w
4687,16,3,l
4688,11,6,l
4689,9,13,w
4690,10,19,l
4691,4,13,l
4692,7,3,l
4693,16,7,w
4694,2,16,l
4695,4,8,w
4696,13,6,w
4697,3,8,w
4698,12,15,l
4699,15,20,l
4700,17,7,l
4701,11,2,w
4702,5,11,l
4703,9,6,w
4704,7,2,w
4705,5,10,l
4706,8,6,w
4707,11,15,w
4708,15,3,l
4709,20,17,w
4710,6,5,w
4711,11,2,w
4712,3,14,l
4713,1,20,l
4714,11,12,w
4715,4,8,w
4716,1,19,w
4717,13,19,w
4718,8,2,w
4719,3,1,l
4720,16,19,l
4721,10,20,l
4722,8,16,w
4723,12,15,w
4724,5,15,l
4725,12,8,w
4726,6,13,l
4727,6,12,l
4728,14,10,w
4729,15,14,l
4730,18,8,l
4731,5,12,l
4732,13,14,l
4733,15,13,w
4734,11,13,w
4735,17,7,w
4736,7,19,w
4737,20,12,l
4738,18,14,l
4739,10,7,l
4740,16,4,l
4741,15,10,l
4742,20,14,w
4743,7,11,l
4744,6,13,l
4745,14,6,l
4746,1,7,w
4747,6,9,l
4748,19,5,w
4749,19,7,w
4750,11,15,w
4751,5,16,l
4752,20,17,l
4753,2,4,l
4754,3,1,w
4755,2,11,l
4756,11,12,w
4757,5,7,l
4758,3,12,l
4759,11,19,l
4760,15,16,w
4761,6,10,w
4762,18,6,l
4763,5,6,l
4764,18,20,l
4765,18,16,l
4766,9,8,l
4767,5,15,l
4768,2,5,l
4769,16,13,l
4770,1,19,l
4771,12,15,l
4772,6,15,l
4773,16,19,l
4774,11,3,l
4775,3,6,w
4776,10,13,l
4777,4,7,l
4778,11,10,w
4779,3,12,l
4780,16,1,l
4781,19,14,l
4782,12,9,w
4783,9,17,l
4784,1,16,w
4785,6,2,l
4786,10,9,l
4787,14,11,w
4788,15,3,w
4789,2,5,l
4790,20,1,l
4791,1,10,w
4792,16,13,l
4793,9,13,w
4794,17,14,l
4795,11,5,w
4796,9,18,w
4797,10,9,w
4798,15,3,l
4799,11,17,l
4800,1,5,w
4801,4,8,w
4802,12,3,w
4803,8,3,l
4804,1,11,l
4805,20,3,w
4806,15,11,l
4807,4,20,w
4808,5,7,l
4809,3,6,w
4810,3,1,w
4811,8,7,w
4812,3,13,w
4813,17,7,w
4814,7,16,w
4815,6,16,w
4816,19,2,w
4817,17,1,w
4818,7,9,w
4819,18,19,l
4820,4,3,w
4821,11,8,w
4822,19,10,w
4823,17,10,w
4824,9,12,l
4825,17,1,l
4826,9,10,l
4827,3,2,w
4828,12,2,w
4829,14,3,l
4830,15,1,l
4831,3,11,l
4832,12,20,w
4833,3,19,w
4834,11,15,w
4835,16,12,l
4836,16,11,l
4837,7,8,w
4838,2,12,l
4839,15,11,l
4840,13,15,l
4841,15,5,w
4842,13,14,l
4843,5,11,l
4844,5,13,l
4845,14,6,w
4846,6,7,w
4847,13,16,w
4848,11,7,w
4849,13,6,w
4850,18,9,w
4851,16,20,l
4852,14,6,w
4853,2,12,l
4854,3,11,l
4855,20,10,w
4856,17,16,l
4857,14,16,w
4858,10,6,w
4859,10,20,l
4860,4,20,w
4861,10,11,l
4862,5,12,l
4863,16,3,w
4864,12,14,w
4865,11,8,l
4866,11,16,w
4867,18,11,l
4868,11,7,l
4869,11,19,l
4870,8,19,l
4871,8,16,w
4872,1,11,l
4873,4,13,l
4874,20,11,w
4875,16,15,l
4876,9,3,l
4877,7,9,l
4878,12,2,w
4879,8,1,w
4880,20,16,w
4881,9,11,l
4882,11,20,l
4883,7,20,l
4884,10,2,l
4885,7,17,l
4886,10,8,l
4887,14,1,w
4888,7,5,w
4889,1,14,w
4890,15,5,w
4891,13,18,w
4892,15,11,w
4893,9,15,w
4894,20,15,w
4895,19,5,w
4896,1,4,w
4897,11,18,w
4898,5,11,l
4899,13,18,w
4900,14,11,w
4901,11,20,l
4902,2,10,w
4903,19,2,l
4904,2,5,w
4905,3,5,w
4906,17,6,l
4907,8,3,l
4908,12,11,w
4909,11,3,w
4910,18,2,l
4911,13,5,w
4912,3,7,w
4913,4,9,w
4914,2,18,w
4915,8,16,w
4916,8,5,l
4917,5,17,l
4918,13,1,l
4919,10,16,w
4920,14,18,w
4921,7,19,w
4922,8,19,l
4923,12,3,l
4924,12,17,l
4925,6,13,l
4926,18,1,l
4927,20,10,w
4928,12,17,w
4929,7,20,w
4930,7,11,l
4931,13,4,l
4932,15,1,w
4933,17,13,w
4934,4,2,w
4935,4,7,w
4936,19,10,w
4937,7,19,l
4938,12,15,w
4939,8,19,l
4940,9,7,l
4941,10,1,w
4942,6,11,l
4943,13,11,l
4944,13,20,l
4945,16,18,l
4946,8,3,l
4947,1,20,w
4948,1,9,l
4949,10,15,l
4950,19,6,w
4951,12,7,w
4952,14,12,w
4953,14,1,w
4954,2,4,l
4955,9,15,l
4956,7,4,l
4957,1,16,w
4958,4,3,l
4959,15,19,l
4960,9,1,l
4961,16,3,l
4962,5,7,w
4963,13,1,w
4964,14,15,w
4965,1,19,l
4966,3,9,l
4967,16,7,l
4968,1,9,l
4969,7,8,l
4970,1,2,l
4971,14,18,l
4972,16,8,l
4973,2,10,w
4974,20,12,l
4975,16,18,w
4976,12,18,w
4977,11,12,w
4978,19,13,w
4979,12,10,w
4980,16,18,w
4981,14,3,l
4982,5,11,l
4983,15,18,l
4984,6,2,w
4985,5,20,l
4986,6,19,l
4987,7,13,w
4988,14,4,l
4989,18,2,w
4990,19,1,w
4991,18,6,l
4992,11,16,w
4993,12,18,l
4994,17,13,w
4995,12,14,l
4996,4,8,w
4997,15,5,w
4998,7,1,l
4999,17,4,l
5000,3,10,w
5001,13,10,l
5002,18,4,l
5003,7,1,w
5004,10,4,l
5005,3,9,w
5006,4,14,l
5007,13,1,l
5008,10,11,l
5009,7,10,w
5010,19,16,w
5011,19,2,w
5012,2,16,w
5013,1,9,l
5014,13,18,l
5015,14,19,l
5016,12,16,l
5017,13,2,l
5018,3,16,w
5019,3,8,w
5020,4,15,w
5021,11,8,w
5022,16,2,w
5023,18,15,l
5024,14,4,w
5025,5,19,l
5026,1,17,w
5027,17,6,w
5028,19,13,l
5029,18,2,w
5030,4,17,w
5031,15,10,l
5032,2,10,l
5033,14,4,l
5034,3,7,w
5035,8,1,l
5036,6,13,w
5037,6,8,l
5038,19,16,w
5039,15,4,w
5040,5,20,l
5041,15,16,w
5042,14,1,l
5043,12,18,w
5044,16,2,w
5045,18,14,w
5046,3,9,l
5047,12,16,w
5048,8,5,w
5049,6,3,l
5050,7,15,l
5051,18,12,l
5052,16,3,l
5053,6,19,l
5054,18,2,w
5055,5,10,w
5056,13,1,w
5057,17,1,w
5058,9,19,l
5059,10,5,w
5060,8,16,l
5061,7,16,w
5062,7,4,w
5063,18,3,w
5064,5,17,l
5065,3,16,w
5066,3,19,w
5067,14,12,l
5068,9,14,w
5069,14,2,w
5070,13,1,w
5071,12,13,w
5072,8,5,w
5073,17,14,l
5074,6,8,l
5075,10,16,l
5076,14,20,w
5077,3,18,w
5078,5,2,l
5079,13,9,w
5080,11,10,w
5081,20,11,l
5082,16,17,l
5083,19,18,l
5084,20,19,w
5085,11,3,l
5086,11,18,w
5087,3,9,w
5088,9,10,w
5089,8,11,l
5090,11,8,w
5091,12,10,w
5092,11,17,l
5093,9,20,w
5094,7,20,l
5095,5,10,w
5096,12,18,w
5097,7,15,l
5098,6,4,l
5099,10,8,w
5100,11,6,w
5101,16,12,l
5102,16,9,l
5103,15,18,w
5104,9,20,w
5105,4,13,l
5106,13,1,w
5107,9,16,w
5108,18,19,l
5109,17,19,l
5110,9,2,l
5111,16,20,w
5112,14,13,w
5113,5,6,w
5114,2,3,l
5115,18,9,w
5116,4,14,w
5117,19,2,w
5118,11,20,l
5119,10,14,l
5120,8,20,l
5121,9,18,w
5122,8,5,w
5123,19,11,l
5124,6,13,l
5125,20,1,l
5126,3,19,l
5127,9,16,w
5128,8,14,l
5129,15,20,w
5130,6,8,l
5131,1,8,l
5132,14,19,l
5133,13,15,w
5134,4,3,w
5135,15,5,w
5136,13,20,l
5137,1,18,w
5138,7,16,w
5139,17,11,w
5140,16,17,l
5141,15,20,w
5142,5,3,l
5143,13,6,w
5144,7,11,l
5145,9,8,l
5146,8,13,l
5147,16,1,l
5148,19,8,w
5149,3,15,l
5150,1,13,l
5151,12,13,w
5152,14,15,l
5153,3,14,w
5154,8,9,w
5155,9,16,w
5156,8,19,l
5157,20,17,l
5158,2,13,l
5159,8,3,l
5160,6,3,l
5161,18,2,w
5162,17,9,w
5163,10,5,l
5164,9,6,w
5165,10,6,w
5166,8,3,l
5167,19,6,w
5168,16,14,l
5169,8,1,l
5170,7,20,l
5171,3,4,w
5172,6,18,w
5173,15,18,w
5174,6,5,w
5175,6,8,l
5176,11,6,w
5177,17,1,w
5178,2,13,w
5179,2,16,w
5180,5,8,l
5181,12,19,l
5182,15,8,w
5183,4,8,w
5184,20,2,w
5185,13,5,w
5186,15,17,l
5187,13,18,w
5188,13,17,l
5189,17,12,l
5190,19,13,l
5191,17,14,w
5192,16,5,l
5193,7,3,l
5194,12,10,w
5195,14,13,w
5196,12,1,w
5197,7,1,w
5198,5,15,l
5199,5,10,l
5200,5,1,l
5201,15,9,w
5202,15,12,l
5203,15,5,w
5204,2,8,l
5205,4,10,w
5206,12,15,l
5207,14,3,l
5208,12,17,w
5209,2,16,w
5210,11,7,w
5211,17,6,w
5212,4,5,w
5213,18,9,w
5214,17,7,l
5215,12,1,w
5216,11,20,w
5217,20,11,l
5218,2,17,l
5219,15,16,w
5220,17,2,w
5221,18,19,l
5222,5,13,l
5223,15,9,w
5224,7,3,l
5225,9,13,w
5226,2,10,w
5227,5,7,l
5228,7,14,l
5229,5,14,l
5230,9,7,w
5231,3,6,w
5232,9,16,l
5233,8,15,l
5234,6,16,w
5235,15,11,l
5236,12,16,l
5237,9,19,l
5238,11,17,w
5239,19,17,l
5240,20,8,w
5241,1,14,l
5242,11,17,w
5243,13,2,l
5244,10,9,w
5245,5,18,w
5246,8,15,l
5247,4,18,w
5248,14,13,w
5249,11,10,w
5250,6,20,l
5251,3,11,l
5252,2,14,l
5253,14,5,w
5254,1,11,l
5255,4,10,w
5256,16,13,l
5257,13,14,l
5258,10,8,l
5259,6,11,l
5260,11,19,w
5261,3,4,w
5262,1,5,w
5263,16,3,l
5264,5,2,w
5265,6,2,w
5266,12,19,w
5267,6,10,w
5268,2,19,w
5269,2,20,w
5270,7,6,l
5271,16,4,l
5272,10,20,l
5273,3,20,w
5274,3,15,l
5275,9,6,w
5276,17,4,l
5277,8,10,w
5278,11,6,w
5279,15,12,l
5280,10,13,l
5281,8,10,l
5282,7,8,w
5283,5,2,w
5284,19,4,w
5285,15,5,w
5286,3,10,w
5287,11,19,w
5288,16,14,l
5289,18,19,l
5290,7,16,w
5291,12,6,w
5292,12,3,w
5293,9,13,w
5294,16,15,l
5295,13,11,l
5296,11,14,l
5297,19,6,w
5298,6,9,l
5299,16,11,w
5300,5,8,l
5301,16,9,l
5302,6,14,w
5303,1,12,l
5304,20,12,l
5305,4,16,w
5306,17,7,w
5307,11,17,w
5308,13,17,l
5309,20,7,w
5310,2,15,l
5311,19,18,w
5312,15,2,w
5313,1,14,l
5314,3,16,w
5315,14,15,l
5316,20,19,w
5317,11,19,w
5318,9,10,l
5319,2,8,l
5320,19,9,w
5321,1,17,w
5322,8,15,w
5323,1,14,w
5324,3,9,w
5325,18,14,w
5326,10,20,l
5327,16,19,l
5328,18,10,l
5329,8,13,l
5330,11,6,w
5331,7,1,l
5332,3,11,l
5333,16,1,w
5334,9,6,w
5335,9,14,w
5336,14,7,w
5337,12,4,l
5338,10,18,l
5339,3,5,w
5340,1,8,w
5341,9,6,w
5342,15,11,w
5343,18,15,l
5344,16,20,w
5345,3,12,l
5346,12,6,w
5347,7,18,l
5348,1,20,l
5349,3,6,w
5350,6,17,l
5351,18,7,l
5352,12,1,w
5353,13,14,w
5354,17,13,w
5355,7,20,l
5356,19,3,l
5357,8,16,w
5358,15,13,w
5359,12,7,l
5360,2,15,l
5361,19,12,w
5362,12,11,w
5363,1,11,l
5364,3,5,w
5365,20,17,l
5366,4,19,w
5367,16,18,l
5368,11,4,l
5369,2,11,l
5370,18,14,l
5371,4,2,l
5372,5,9,l
5373,5,9,l
5374,14,3,l
5375,12,3,w
5376,10,14,w
5377,10,11,l
5378,3,5,w
5379,20,4,l
5380,4,9,l
5381,11,4,w
5382,7,19,l
5383,8,2,w
5384,18,3,l
5385,18,19,l
5386,18,10,l
5387,10,4,l
5388,2,10,l
5389,14,3,l
5390,9,2,w
5391,4,19,w
5392,16,2,w
5393,12,13,w
5394,9,6,w
5395,18,8,w
5396,6,19,l
5397,4,1,w
5398,5,6,l
5399,17,8,l
5400,1,17,l
5401,19,7,w
5402,8,2,w
5403,20,13,w
5404,17,10,w
5405,13,19,l
5406,19,10,w
5407,20,4,l
5408,9,20,w
5409,4,13,w
5410,9,5,w
5411,19,4,l
5412,8,5,w
5413,8,2,l
5414,13,5,l
5415,9,4,l
5416,7,4,l
5417,1,14,w
5418,7,15,w
5419,4,12,w
5420,14,13,w
5421,9,15,l
5422,5,7,l
5423,7,8,w
5424,9,14,w
5425,1,14,l
5426,2,15,l
5427,7,14,w
5428,10,5,w
5429,6,14,l
5430,16,17,w
5431,15,12,w
5432,8,15,w
5433,9,16,l
5434,9,6,w
5435,15,5,w
5436,8,16,w
5437,18,17,l
5438,5,4,l
5439,12,17,w
5440,4,9,l
5441,17,10,w
5442,1,3,l
5443,4,8,l
5444,9,8,l
5445,18,20,l
5446,17,6,w
5447,17,1,w
5448,1,11,l
5449,18,14,l
5450,1,16,w
5451,4,10,w
5452,14,9,w
5453,9,19,w
5454,13,20,l
5455,12,4,w
5456,20,7,l
5457,11,2,w
5458,12,16,w
5459,18,11,l
5460,14,18,w
5461,3,4,l
5462,5,8,l
5463,2,7,l
5464,18,3,w
5465,18,15,l
5466,8,7,w
5467,4,2,w
5468,19,14,w
5469,9,19,l
5470,7,3,w
5471,8,20,w
5472,9,20,l
5473,8,2,w
5474,9,18,w
5475,1,16,l
5476,7,14,l
5477,4,3,w
5478,8,19,l
5479,14,12,l
5480,15,18,w
5481,1,4,l
5482,19,1,l
5483,7,6,l
5484,8,2,l
5485,7,5,w
5486,2,15,l
5487,5,2,w
5488,7,12,l
5489,10,14,l
5490,3,6,w
5491,1,6,w
5492,18,6,l
5493,14,4,w
5494,6,7,w
5495,14,4,w
5496,6,9,l
5497,18,17,l
5498,19,11,l
5499,6,20,l
5500,19,7,l
5501,14,6,w
5502,15,9,w
5503,20,7,l
5504,1,7,w
5505,13,18,w
5506,3,19,w
5507,5,2,w
5508,18,4,l
5509,13,19,l
5510,5,2,l
5511,18,8,l
5512,8,2,w
5513,20,18,l
5514,8,18,w
5515,11,17,w
5516,9,11,l
5517,6,2,w
5518,7,5,w
5519,8,3,l
5520,20,15,w
5521,18,3,l
5522,11,15,w
5523,9,11,w
5524,1,3,w
5525,19,3,w
5526,7,16,l
5527,4,15,l
5528,18,12,w
5529,20,1,l
5530,12,11,w
5531,4,17,l
5532,10,9,w
5533,18,5,w
5534,19,18,w
5535,16,17,l
5536,3,5,w
5537,10,17,l
5538,2,11,l
5539,2,17,l
5540,1,2,w
5541,1,9,l
5542,13,12,l
5543,3,12,l
5544,9,17,w
5545,13,19,w
5546,14,5,w
5547,17,8,l
5548,12,2,w
5549,6,19,l
5550,2,18,l
5551,16,2,w
5552,8,14,l
5553,20,18,w
5554,12,1,l
5555,17,6,w
5556,2,9,l
5557,4,13,w
5558,17,4,l
5559,17,1,w
5560,9,6,w
5561,16,8,l
5562,13,7,l
5563,3,13,w
5564,5,3,l
5565,13,20,l
5566,6,17,l
5567,10,14,l
5568,1,8,l
5569,5,12,l
5570,17,14,w
5571,10,9,w
5572,2,13,l
5573,13,6,w
5574,12,10,l
5575,2,6,w
5576,8,12,l
5577,6,10,w
5578,1,3,l
5579,10,14,l
5580,10,17,l
5581,17,1,l
5582,4,12,w
5583,17,6,w
5584,9,11,l
5585,5,15,l
5586,2,11,w
5587,2,10,w
5588,7,12,w
5589,17,9,w
5590,4,13,l
5591,5,4,l
5592,20,15,l
5593,4,18,w
5594,7,8,w
5595,7,16,w
5596,13,11,l
5597,2,14,l
5598,3,20,l
5599,16,11,l
5600,4,15,l
5601,14,18,w
5602,17,1,w
5603,6,7,l
5604,1,19,w
5605,14,4,l
5606,20,17,l
5607,8,13,w
5608,16,9,l
5609,20,4,l
5610,14,1,l
5611,7,13,w
5612,12,5,w
5613,3,10,w
5614,4,17,l
5615,19,10,w
5616,10,8,w
5617,17,16,w
5618,1,19,w
5619,14,7,w
5620,6,7,l
5621,17,5,w
5622,15,9,w
5623,14,3,w
5624,2,10,w
5625,18,14,l
5626,2,12,l
5627,11,8,w
5628,13,14,l
5629,2,17,l
5630,4,5,w
5631,1,2,l
5632,2,17,l
5633,12,13,w
5634,20,3,l
5635,1,13,w
5636,15,3,w
5637,7,4,l
5638,7,9,l
5639,12,2,w
5640,17,18,w
5641,19,4,l
5642,16,14,l
5643,5,20,l
5644,17,9,w
5645,2,4,l
5646,18,1,l
5647,15,7,w
5648,8,16,l
5649,18,17,w
5650,2,7,w
5651,12,20,l
5652,2,4,l
5653,15,1,l
5654,2,17,l
5655,19,3,l
5656,10,19,l
5657,1,15,l
5658,19,6,w
5659,20,19,l
5660,14,20,w
5661,13,10,l
5662,20,15,w
5663,17,10,w
5664,12,19,w
5665,19,8,w
5666,19,4,w
5667,17,10,w
5668,7,6,l
5669,4,6,w
5670,8,10,l
5671,14,13,w
5672,2,14,l
5673,1,18,w
5674,13,4,l
5675,14,1,w
5676,6,7,l
5677,8,17,l
5678,11,20,l
5679,8,17,w
5680,18,1,l
5681,10,1,l
5682,14,4,l
5683,19,20,w
5684,1,18,l
5685,5,13,l
5686,12,18,w
5687,14,9,w
5688,18,13,l
5689,12,14,l
5690,7,1,l
5691,14,4,l
5692,5,7,l
5693,11,19,w
5694,4,9,l
5695,9,13,l
5696,8,19,l
5697,10,17,l
5698,2,1,l
5699,6,16,l
5700,1,17,w
5701,13,3,l
5702,4,13,w
5703,3,7,l
5704,11,1,w
5705,3,13,w
5706,20,9,w
5707,20,3,l
5708,11,2,w
5709,6,17,l
5710,19,15,l
5711,5,2,l
5712,8,9,w
5713,16,15,l
5714,10,13,w
5715,15,5,w
5716,14,5,w
5717,12,1,w
5718,3,16,w
5719,16,13,l
5720,6,19,l
5721,20,3,l
5722,9,1,w
5723,17,18,w
5724,7,15,w
5725,5,11,l
5726,6,7,l
5727,13,4,l
5728,3,15,w
5729,6,4,w
5730,6,1,l
5731,8,14,l
5732,17,11,w
5733,16,18,l
5734,12,13,w
5735,7,15,w
5736,18,10,w
5737,19,2,w
5738,6,19,l
5739,5,13,l
5740,2,4,l
5741,10,2,w
5742,7,9,l
5743,13,16,w
5744,5,15,l
5745,16,17,w
5746,6,3,w
5747,6,3,l
5748,19,18,w
5749,4,7,w
5750,14,6,w
5751,11,16,w
5752,20,15,w
5753,14,8,l
5754,18,8,l
5755,17,6,w
5756,11,14,w
5757,8,19,l
5758,1,16,l
5759,19,18,w
5760,14,13,w
5761,4,15,w
5762,2,13,l
5763,16,8,l
5764,17,5,w
5765,1,12,l
5766,13,18,w
5767,6,8,l
5768,11,6,w
5769,13,12,w
5770,11,18,l
5771,4,9,w
5772,5,3,l
5773,6,3,l
5774,5,11,l
5775,15,20,l
5776,18,19,l
5777,9,8,w
5778,20,18,w
5779,18,1,l
5780,5,2,l
5781,2,20,l
5782,8,18,w
5783,20,9,l
5784,10,5,w
5785,20,11,l
5786,20,17,l
5787,3,10,w
5788,18,17,l
5789,2,15,w
5790,6,8,l
5791,13,15,w
5792,7,18,l
5793,6,1,l
5794,15,9,w
5795,3,20,w
5796,15,16,w
5797,16,13,l
5798,20,19,l
5799,17,16,w
5800,5,11,l
5801,7,16,l
5802,2,18,w
5803,17,1,w
5804,6,8,l
5805,9,1,l
5806,12,13,w
5807,20,11,l
5808,19,2,w
5809,4,6,w
5810,18,6,l
5811,11,12,w
5812,6,17,l
5813,19,13,w
5814,12,20,w
5815,8,5,w
5816,19,9,l
5817,8,7,l
5818,19,4,w
5819,6,9,w
5820,11,6,w
5821,11,16,w
5822,11,13,w
5823,19,6,w
5824,19,8,l
5825,8,11,l
5826,12,4,w
5827,17,4,l
5828,13,12,l
5829,16,17,l
5830,13,18,w
5831,20,11,l
5832,10,9,w
5833,7,10,w
5834,4,17,l
5835,3,4,l
5836,20,16,w
5837,7,17,l
5838,11,19,w
5839,2,3,l
5840,7,13,w
5841,11,10,w
5842,11,7,w
5843,6,12,l
5844,7,14,l
5845,17,4,w
5846,14,15,l
5847,2,1,l
5848,9,5,w
5849,4,10,l
5850,3,2,w
