game_no,player_first,player_second,result
38034,7,11,w
38035,15,20,l
38036,2,7,w
38037,7,17,l
38038,5,18,w
38039,20,6,l
38040,11,7,l
38041,19,7,l
38042,19,20,l
38043,3,15,l
38044,17,5,w
38045,9,7,l
38046,12,2,w
38047,5,1,w
38048,17,18,w
38049,15,12,l
38050,4,7,l
38051,10,17,l
38052,5,10,w
38053,14,17,l
38054,1,8,l
38055,12,3,l
38056,1,16,w
38057,17,1,w
38058,9,10,l
38059,10,1,w
38060,16,19,l
38061,15,3,l
38062,2,20,l
38063,12,4,w
38064,11,4,w
38065,8,10,l
38066,5,17,w
38067,11,6,w
38068,7,20,w
38069,18,1,l
38070,14,13,w
38071,12,8,w
38072,1,18,w
38073,14,11,l
38074,12,15,w
38075,3,8,w
38076,4,11,l
38077,6,13,l
38078,4,19,w
38079,6,12,l
38080,19,20,l
38081,12,16,w
38082,14,1,l
38083,19,10,l
38084,13,12,l
38085,10,8,w
38086,3,20,l
38087,12,8,w
38088,16,3,w
38089,6,7,l
38090,3,7,l
38091,1,7,l
38092,2,1,l
38093,1,3,w
38094,14,7,l
38095,5,8,w
38096,9,20,w
38097,13,10,l
38098,20,1,w
38099,2,20,w
38100,6,13,w
38101,12,2,l
38102,14,1,l
38103,5,3,w
38104,6,7,l
38105,7,12,w
38106,17,9,w
38107,2,8,w
38108,5,1,w
38109,6,19,w
38110,9,15,w
38111,6,2,l
38112,8,18,w
38113,19,12,l
38114,4,16,w
38115,13,5,l
38116,12,7,l
38117,3,14,w
38118,2,3,w
38119,15,18,l
38120,18,10,l
38121,19,18,w
38122,20,19,l
38123,8,10,l
38124,2,10,l
38125,1,7,w
38126,13,15,w
38127,13,11,w
38128,11,18,w
38129,4,1,w
38130,16,14,l
38131,13,17,l
38132,19,1,l
38133,20,6,l
38134,13,14,l
38135,3,12,l
38136,6,12,l
38137,5,2,w
38138,9,7,l
38139,20,10,l
38140,15,1,l
38141,10,1,w
38142,17,2,w
38143,13,18,w
38144,2,7,l
38145,9,6,l
38146,8,15,w
38147,7,15,w
38148,11,14,w
38149,16,5,l
38150,18,10,l
38151,5,12,w
38152,13,11,l
38153,15,18,l
38154,4,19,l
38155,2,4,w
38156,17,12,l
38157,18,12,l
38158,4,11,w
38159,9,17,l
38160,2,17,l
38161,18,17,l
38162,20,19,l
38163,12,1,w
38164,13,15,w
38165,17,11,w
38166,16,19,w
38167,18,4,l
38168,8,2,l
38169,11,4,l
38170,2,8,w
38171,13,10,l
38172,7,2,w
38173,4,15,l
38174,8,9,l
38175,11,7,l
38176,5,6,w
38177,14,2,l
38178,16,3,l
38179,12,18,w
38180,3,13,w
38181,15,4,l
38182,10,15,w
38183,5,11,w
38184,16,4,l
38185,16,8,w
38186,8,4,l
38187,12,7,w
38188,19,12,l
38189,9,3,w
38190,14,12,l
38191,9,15,w
38192,17,13,w
38193,10,8,w
38194,6,2,w
38195,6,3,l
38196,14,4,l
38197,15,8,l
38198,18,8,l
38199,9,6,w
38200,4,15,w
38201,17,6,w
38202,4,16,w
38203,10,12,w
38204,1,12,l
38205,18,13,l
38206,16,10,l
38207,14,6,l
38208,6,5,l
38209,18,17,l
38210,9,16,w
38211,7,4,w
38212,19,6,l
38213,12,10,l
38214,3,5,l
38215,10,11,w
38216,16,11,l
38217,12,2,w
38218,4,6,w
38219,9,2,l
38220,16,12,l
38221,8,1,l
38222,7,2,w
38223,8,19,w
38224,5,14,w
38225,7,9,l
38226,13,20,l
38227,12,1,l
38228,7,5,w
38229,16,1,w
38230,2,8,w
38231,8,4,l
38232,16,19,l
38233,14,6,l
38234,6,14,w
38235,14,18,w
38236,4,17,l
38237,18,6,l
38238,14,8,w
38239,4,5,l
38240,1,4,w
38241,6,2,w
38242,17,2,l
38243,9,8,w
38244,3,18,w
38245,18,17,l
38246,15,13,l
38247,11,9,w
38248,15,12,l
38249,13,19,l
38250,12,20,w
38251,6,8,l
38252,5,8,w
38253,14,15,w
38254,4,3,w
38255,17,1,w
38256,10,7,w
38257,5,12,w
38258,5,20,w
38259,16,9,w
38260,5,19,w
38261,13,6,l
38262,4,16,w
38263,18,8,l
38264,5,15,w
38265,3,17,l
38266,2,16,w
38267,11,15,w
38268,13,9,l
38269,17,20,w
38270,19,15,w
38271,11,15,w
38272,15,14,l
38273,20,19,l
38274,6,11,w
38275,9,7,l
38276,7,13,w
38277,3,15,w
38278,7,14,w
38279,2,9,l
38280,9,7,l
38281,3,20,l
38282,15,1,l
38283,9,14,w
38284,1,10,l
38285,6,15,w
38286,10,1,w
38287,5,20,w
38288,9,13,w
38289,18,14,l
38290,11,7,l
38291,12,3,l
38292,20,9,l
38293,14,10,l
38294,6,15,w
38295,7,12,w
38296,20,5,l
38297,15,5,l
38298,14,15,w
38299,20,2,w
38300,20,11,l
38301,20,1,w
38302,19,12,l
38303,5,7,l
38304,17,5,l
38305,20,8,w
38306,19,11,l
38307,8,15,w
38308,20,8,w
38309,5,19,w
38310,15,7,l
38311,11,15,w
38312,7,2,w
38313,6,1,l
38314,13,4,w
38315,14,13,l
38316,14,13,l
38317,10,17,w
38318,20,13,w
38319,11,18,w
38320,19,11,w
38321,20,19,l
38322,5,14,w
38323,15,10,l
38324,3,20,w
38325,2,10,l
38326,18,5,l
38327,17,9,w
38328,11,20,w
38329,11,13,w
38330,13,20,l
38331,6,5,l
38332,17,19,w
38333,13,2,l
38334,1,14,w
38335,14,5,l
38336,19,10,l
38337,13,14,l
38338,11,12,l
38339,11,14,w
38340,2,3,w
38341,3,1,l
38342,4,17,w
38343,9,2,l
38344,12,9,w
38345,15,10,l
38346,4,13,w
38347,1,4,w
38348,9,13,w
38349,2,10,w
38350,15,3,l
38351,8,12,l
38352,4,10,l
38353,19,1,l
38354,15,4,l
38355,8,7,l
38356,11,18,w
38357,11,19,w
38358,2,16,w
38359,18,9,l
38360,15,17,l
38361,20,13,w
38362,8,11,w
38363,14,17,l
38364,17,1,w
38365,15,10,l
38366,20,7,l
38367,3,9,l
38368,16,5,l
38369,18,9,l
38370,9,12,l
38371,5,8,w
38372,20,16,w
38373,9,10,l
38374,8,3,l
38375,14,11,l
38376,5,14,l
38377,9,16,w
38378,8,10,l
38379,19,10,l
38380,2,4,l
38381,14,17,l
38382,11,7,l
38383,12,20,l
38384,5,4,l
38385,5,2,w
38386,19,16,l
38387,7,13,w
38388,6,10,l
38389,9,2,w
38390,8,17,l
38391,5,15,w
38392,14,7,l
38393,1,5,l
38394,20,17,l
38395,18,13,l
38396,6,10,l
38397,20,14,w
38398,3,17,l
38399,19,1,w
38400,5,6,w
38401,4,20,w
38402,3,6,l
38403,8,5,l
38404,11,17,l
38405,12,20,l
38406,15,11,l
38407,7,14,w
38408,12,13,l
38409,11,6,w
38410,3,1,l
38411,11,5,l
38412,1,10,l
38413,1,10,l
38414,11,6,w
38415,18,7,l
38416,10,19,w
38417,2,16,l
38418,4,1,w
38419,15,5,l
38420,4,2,l
38421,15,19,l
38422,7,12,w
38423,9,13,w
38424,20,16,w
38425,13,11,w
38426,14,7,l
38427,11,14,w
38428,12,7,l
38429,9,5,l
38430,1,2,l
38431,6,14,l
38432,11,19,w
38433,15,12,l
38434,19,20,w
38435,6,4,w
38436,5,11,w
38437,17,19,w
38438,3,19,l
38439,6,15,w
38440,13,7,l
38441,6,17,l
38442,10,20,w
38443,5,1,w
38444,20,6,w
38445,19,8,w
38446,5,1,w
38447,6,16,w
38448,3,17,l
38449,5,15,w
38450,2,6,w
38451,5,7,w
38452,6,15,w
38453,8,13,w
38454,16,17,l
38455,13,4,l
38456,7,2,w
38457,17,9,w
38458,18,10,l
38459,9,15,w
38460,17,6,w
38461,20,8,w
38462,4,6,w
38463,12,1,l
38464,3,5,l
38465,9,14,w
38466,5,13,w
38467,17,13,w
38468,5,11,w
38469,7,4,w
38470,10,2,w
38471,4,6,w
38472,2,11,l
38473,20,3,w
38474,7,17,w
38475,15,10,l
38476,3,6,w
38477,7,10,w
38478,4,11,w
38479,10,13,l
38480,9,10,l
38481,6,13,w
38482,10,8,w
38483,9,5,l
38484,19,13,l
38485,2,19,w
38486,17,3,w
38487,1,17,l
38488,1,2,l
38489,18,7,l
38490,8,7,l
38491,1,6,l
38492,2,11,l
38493,7,5,l
38494,9,15,w
38495,3,9,w
38496,8,11,l
38497,2,12,l
38498,8,19,w
38499,11,8,l
38500,11,17,l
38501,4,2,l
38502,3,10,l
38503,15,17,l
38504,7,12,w
38505,18,12,l
38506,7,5,w
38507,14,3,l
38508,13,8,w
38509,16,17,l
38510,19,9,l
38511,8,12,w
38512,14,20,w
38513,15,13,l
38514,8,5,l
38515,18,13,l
38516,19,20,l
38517,11,9,l
38518,19,16,w
38519,4,16,w
38520,10,11,w
38521,7,5,w
38522,16,17,l
38523,16,7,l
38524,19,9,l
38525,13,2,l
38526,11,2,l
38527,3,17,w
38528,3,11,l
38529,8,2,l
38530,18,9,l
38531,11,17,l
38532,15,4,l
38533,9,12,l
38534,7,4,w
38535,11,18,w
38536,14,6,w
38537,8,2,l
38538,18,19,w
38539,20,4,w
38540,8,16,w
38541,15,14,l
38542,7,3,w
38543,19,13,w
38544,4,8,w
38545,9,3,l
38546,6,18,w
38547,5,16,w
38548,2,16,w
38549,17,10,l
38550,12,7,l
38551,17,19,w
38552,10,15,w
38553,20,14,w
38554,13,1,w
38555,15,11,l
38556,4,16,w
38557,11,7,l
38558,15,6,l
38559,11,4,l
38560,15,20,l
38561,13,4,l
38562,10,9,w
38563,4,2,l
38564,4,15,w
38565,5,19,w
38566,2,10,l
38567,9,4,l
38568,9,15,w
38569,16,19,l
38570,12,8,w
38571,14,3,w
38572,20,7,l
38573,4,15,w
38574,3,19,w
38575,9,17,l
38576,12,6,l
38577,1,7,w
38578,14,7,l
38579,9,2,l
38580,4,11,w
38581,5,7,l
38582,17,2,w
38583,7,12,w
38584,14,10,l
38585,19,16,w
38586,11,1,l
38587,4,20,w
38588,3,5,l
38589,14,13,w
38590,10,20,w
38591,18,13,l
38592,17,3,w
38593,20,3,w
38594,12,4,l
38595,16,3,l
38596,1,19,w
38597,8,4,l
38598,13,11,w
38599,11,16,w
38600,4,2,l
38601,20,3,w
38602,10,20,w
38603,10,3,w
38604,1,4,l
38605,5,10,w
38606,16,15,w
38607,6,7,w
38608,17,9,w
38609,9,14,w
38610,17,16,w
38611,5,16,w
38612,10,14,w
38613,9,5,l
38614,4,12,w
38615,19,20,l
38616,6,19,w
38617,19,5,l
38618,18,16,l
38619,8,18,w
38620,20,7,l
38621,7,18,w
38622,5,3,w
38623,8,17,l
38624,19,16,l
38625,7,19,w
38626,17,8,w
38627,20,5,l
38628,6,13,w
38629,20,12,w
38630,5,9,w
38631,17,7,l
38632,2,14,w
38633,19,3,l
38634,3,20,l
38635,7,6,w
38636,2,18,w
38637,10,2,w
38638,5,17,w
38639,3,6,l
38640,10,16,w
38641,2,3,w
38642,16,9,l
38643,8,3,w
38644,17,11,l
38645,20,12,l
38646,10,12,w
38647,12,9,w
38648,10,14,w
38649,12,10,l
38650,16,1,l
38651,9,6,w
38652,1,18,w
38653,17,10,l
38654,9,13,l
38655,16,12,l
38656,7,8,w
38657,3,2,w
38658,8,16,w
38659,15,11,l
38660,10,5,l
38661,4,19,w
38662,12,20,w
38663,13,1,w
38664,4,16,w
38665,13,10,l
38666,3,4,w
38667,9,16,w
38668,11,15,w
38669,6,5,w
38670,19,14,l
38671,17,4,w
38672,11,20,w
38673,17,13,w
38674,8,20,l
38675,18,17,l
38676,9,19,w
38677,3,6,l
38678,13,10,l
38679,9,8,w
38680,3,1,l
38681,20,16,w
38682,18,2,l
38683,14,2,l
38684,14,6,l
38685,7,6,w
38686,18,4,l
38687,10,11,w
38688,18,12,l
38689,1,12,l
38690,16,6,l
38691,4,1,l
38692,9,7,l
38693,17,4,w
38694,11,17,l
38695,12,3,w
38696,8,18,w
38697,19,6,l
38698,9,6,l
38699,18,20,l
38700,10,8,w
38701,1,9,l
38702,7,13,w
38703,6,5,l
38704,1,20,w
38705,18,20,l
38706,18,12,l
38707,15,19,l
38708,15,2,l
38709,9,11,l
38710,6,14,l
38711,1,2,l
38712,18,11,l
38713,13,17,l
38714,1,20,l
38715,20,11,l
38716,11,3,w
38717,4,9,w
38718,10,3,w
38719,9,8,w
38720,10,8,w
38721,5,1,w
38722,20,15,w
38723,5,2,w
38724,7,4,w
38725,11,8,w
38726,20,9,l
38727,6,17,l
38728,6,3,w
38729,11,12,l
38730,16,1,l
38731,14,9,l
38732,1,9,l
38733,10,13,w
38734,18,11,l
38735,14,8,w
38736,19,5,l
38737,6,11,w
38738,20,9,w
38739,5,13,w
38740,7,8,w
38741,4,7,l
38742,11,1,l
38743,15,17,l
38744,20,7,l
38745,14,12,l
38746,15,13,w
38747,8,3,l
38748,12,6,w
38749,3,18,w
38750,20,18,w
38751,9,14,w
38752,18,2,l
38753,15,18,w
38754,3,17,l
38755,14,3,w
38756,1,2,w
38757,14,10,l
38758,18,1,l
38759,19,6,l
38760,3,16,l
38761,2,10,l
38762,11,17,l
38763,7,8,w
38764,10,12,w
38765,17,5,l
38766,1,15,w
38767,10,9,l
38768,8,5,l
38769,7,20,w
38770,2,9,w
38771,16,7,l
38772,2,20,w
38773,18,5,l
38774,6,18,w
38775,11,14,l
38776,7,6,w
38777,14,16,w
38778,10,19,w
38779,11,20,w
38780,17,18,w
38781,14,8,w
38782,16,13,l
38783,20,4,l
38784,8,4,l
38785,12,1,l
38786,16,2,l
38787,16,19,l
38788,16,14,l
38789,12,11,w
38790,20,14,w
38791,14,2,l
38792,6,13,w
38793,4,5,l
38794,3,1,l
38795,15,14,l
38796,14,19,l
38797,11,10,l
38798,17,1,w
38799,16,20,l
38800,18,12,l
38801,17,2,w
38802,6,4,w
38803,4,18,w
38804,11,3,l
38805,4,3,l
38806,10,2,w
38807,15,6,l
38808,11,12,w
38809,9,3,w
38810,17,16,w
38811,7,2,l
38812,9,11,l
38813,8,3,l
38814,4,2,w
38815,6,5,l
38816,3,11,l
38817,18,17,l
38818,4,9,l
38819,8,9,l
38820,2,20,l
38821,4,17,l
38822,8,16,w
38823,4,12,w
38824,10,3,l
38825,2,3,l
38826,7,16,w
38827,1,10,l
38828,13,20,w
38829,15,20,l
38830,16,18,l
38831,12,7,w
38832,14,18,w
38833,3,4,w
38834,2,4,l
38835,4,5,l
38836,20,17,w
38837,3,6,l
38838,19,2,w
38839,2,17,l
38840,6,1,l
38841,9,15,w
38842,10,9,w
38843,13,4,w
38844,1,5,l
38845,2,3,l
38846,19,8,l
38847,16,13,l
38848,13,9,l
38849,19,20,l
38850,4,8,w
38851,10,13,w
38852,13,5,l
38853,1,10,l
38854,9,19,l
38855,20,18,w
38856,11,13,w
38857,16,6,w
38858,15,12,l
38859,13,18,w
38860,8,14,w
38861,9,7,l
38862,2,8,w
38863,15,3,l
38864,16,13,l
38865,10,13,w
38866,11,12,w
38867,3,7,w
38868,15,9,l
38869,11,5,l
38870,6,8,w
38871,20,4,l
38872,14,6,l
38873,17,14,w
38874,1,11,l
38875,3,1,w
38876,13,19,w
38877,4,1,w
38878,16,20,l
38879,7,9,w
38880,6,2,l
38881,1,16,l
38882,8,16,w
38883,14,5,l
38884,14,3,l
38885,19,20,w
38886,10,20,w
38887,10,15,w
38888,18,8,l
38889,15,5,l
38890,7,20,w
38891,7,13,w
38892,1,7,w
38893,15,12,l
38894,9,4,l
38895,15,4,l
38896,13,15,w
38897,3,6,w
38898,4,16,w
38899,11,13,w
38900,14,18,w
38901,5,4,w
38902,6,4,l
38903,11,5,l
38904,18,15,l
38905,8,17,l
38906,1,17,l
38907,1,16,w
38908,16,13,w
38909,15,2,l
38910,17,9,w
38911,9,8,l
38912,18,3,l
38913,10,7,w
38914,13,8,w
38915,2,1,l
38916,20,6,w
38917,4,16,w
38918,16,12,l
38919,19,1,w
38920,13,17,l
38921,16,10,l
38922,3,13,w
38923,13,20,l
38924,5,17,w
38925,1,12,w
38926,15,20,l
38927,6,5,l
38928,16,15,w
38929,11,9,w
38930,12,9,w
38931,8,5,l
38932,16,20,w
38933,2,18,w
38934,9,1,w
38935,15,20,l
38936,4,18,w
38937,11,17,w
38938,2,13,w
38939,12,16,w
38940,9,18,w
38941,19,10,l
38942,20,5,l
38943,20,15,w
38944,9,15,w
38945,5,8,w
38946,17,2,w
38947,11,18,w
38948,13,9,l
38949,14,12,l
38950,15,18,w
38951,15,18,w
38952,18,8,l
38953,13,8,w
38954,15,7,l
38955,1,11,w
38956,11,12,l
38957,19,20,l
38958,12,6,w
38959,14,16,w
38960,17,4,w
38961,13,5,l
38962,8,3,w
38963,2,4,w
38964,15,1,l
38965,13,1,l
38966,6,14,w
38967,13,5,l
38968,1,3,l
38969,18,19,l
38970,10,5,l
38971,5,10,w
38972,13,10,l
38973,9,5,l
38974,12,20,l
38975,7,5,l
38976,18,19,l
38977,11,15,w
38978,20,6,l
38979,3,2,w
38980,4,15,w
38981,12,2,l
38982,4,20,l
38983,19,9,l
38984,2,20,w
38985,20,15,w
38986,7,5,l
38987,19,1,l
38988,1,20,l
38989,8,1,l
38990,2,10,l
38991,13,2,w
38992,16,1,l
38993,4,17,l
38994,16,7,l
38995,2,4,w
38996,9,12,w
38997,17,18,w
38998,3,5,l
38999,20,19,w
39000,15,4,l
39001,20,6,w
39002,4,9,w
39003,15,11,l
39004,6,11,w
39005,11,15,w
39006,11,14,w
39007,2,3,l
39008,9,18,w
39009,14,2,w
39010,6,19,w
39011,5,17,l
39012,3,10,l
39013,14,19,w
39014,19,6,l
39015,8,14,w
39016,3,12,w
39017,15,1,l
39018,12,1,l
39019,1,18,w
39020,5,14,w
39021,3,6,w
39022,11,15,w
39023,11,13,l
39024,16,6,l
39025,4,20,w
39026,20,16,w
39027,6,16,w
39028,5,9,w
39029,18,6,w
39030,14,18,w
39031,2,20,l
39032,14,12,w
39033,7,15,w
39034,11,18,w
39035,16,10,l
39036,4,9,w
39037,15,6,l
39038,5,13,w
39039,12,18,w
39040,10,12,w
39041,13,7,w
39042,3,5,l
39043,6,2,l
39044,11,8,w
39045,5,1,w
39046,10,2,w
39047,10,14,w
39048,3,11,l
39049,9,4,w
39050,1,8,w
39051,7,6,w
39052,3,1,w
39053,16,19,l
39054,11,12,l
39055,6,15,w
39056,15,4,l
39057,19,12,l
39058,15,12,l
39059,16,20,l
39060,5,13,w
39061,9,14,w
39062,8,12,l
39063,14,19,w
39064,3,1,w
39065,7,6,w
39066,16,19,w
39067,15,7,l
39068,7,9,w
39069,17,5,l
39070,12,17,l
39071,4,20,l
39072,10,11,w
39073,15,5,l
39074,2,6,l
39075,15,17,l
39076,7,20,w
39077,3,5,l
39078,1,18,w
39079,11,2,w
39080,3,10,l
39081,6,8,l
39082,20,5,l
39083,18,8,l
39084,1,13,w
39085,1,14,w
39086,19,6,l
39087,13,12,l
39088,19,11,l
39089,18,7,l
39090,20,6,l
39091,20,17,l
39092,15,5,l
39093,8,17,l
39094,12,17,l
39095,10,20,l
39096,7,8,w
39097,1,8,l
39098,4,8,w
39099,8,5,l
39100,19,20,l
39101,2,4,l
39102,19,14,w
39103,4,20,w
39104,1,17,l
39105,15,2,l
39106,10,13,w
39107,7,14,l
39108,16,6,l
39109,3,8,l
39110,5,3,w
39111,15,3,l
39112,17,6,l
39113,16,10,l
39114,18,12,l
39115,4,3,l
39116,8,17,l
39117,14,13,l
39118,9,19,w
39119,16,9,w
39120,12,5,l
39121,12,19,w
39122,5,1,w
39123,4,18,w
39124,17,18,w
39125,13,7,l
39126,2,3,w
39127,9,7,l
39128,16,15,w
39129,2,19,w
39130,13,8,l
39131,3,1,l
39132,19,6,l
39133,19,6,l
39134,2,10,l
39135,6,15,w
39136,17,1,w
39137,12,4,w
39138,7,19,w
39139,4,3,w
39140,10,12,w
39141,19,5,l
39142,4,7,w
39143,2,20,l
39144,6,17,l
39145,10,2,w
39146,2,1,w
39147,3,9,l
39148,3,9,l
39149,9,10,l
39150,13,2,l
39151,20,1,l
39152,1,20,w
39153,11,17,l
39154,3,9,l
39155,3,17,l
39156,12,6,l
39157,12,15,w
39158,3,15,w
39159,1,20,l
39160,13,12,l
39161,8,1,l
39162,20,14,w
39163,5,15,w
39164,6,8,w
39165,4,14,w
39166,17,15,w
39167,18,10,l
39168,14,5,l
39169,18,1,l
39170,15,5,l
39171,2,7,l
39172,20,7,l
39173,3,14,w
39174,18,5,l
39175,11,1,w
39176,8,18,w
39177,16,13,w
39178,15,3,l
39179,1,8,w
39180,14,19,w
39181,11,9,w
39182,2,14,w
39183,5,4,l
39184,2,18,w
39185,2,20,l
39186,20,11,l
39187,17,1,w
39188,7,18,w
39189,13,15,w
39190,5,2,w
39191,2,12,l
39192,8,4,w
39193,20,5,l
39194,6,5,l
39195,9,17,l
39196,19,10,l
39197,15,7,l
39198,17,14,w
39199,1,10,l
39200,10,19,w
39201,17,4,w
39202,12,18,w
39203,18,17,l
39204,19,4,w
39205,10,3,l
39206,9,4,w
39207,13,16,w
39208,10,15,w
39209,19,8,l
39210,5,7,w
39211,3,16,w
39212,1,6,l
39213,5,13,w
39214,14,20,l
39215,2,9,l
39216,16,20,w
39217,9,4,l
39218,7,15,w
39219,1,13,l
39220,8,12,l
39221,15,12,l
39222,15,9,l
39223,20,7,l
39224,17,12,l
39225,16,2,w
39226,13,4,l
39227,17,8,l
39228,9,20,l
39229,7,4,w
39230,3,16,l
39231,2,10,w
39232,18,2,l
39233,3,16,w
39234,12,10,l
39235,7,13,w
39236,3,17,l
39237,8,14,l
39238,19,8,l
39239,15,6,l
39240,3,7,l
39241,11,3,w
39242,8,14,l
39243,19,2,l
39244,9,2,l
39245,8,3,l
39246,20,6,w
39247,20,6,l
39248,4,8,l
39249,9,7,l
39250,3,18,w
39251,19,1,l
39252,11,9,l
39253,2,14,w
39254,20,5,l
39255,7,11,w
39256,15,18,l
39257,8,10,l
39258,12,2,l
39259,4,19,w
39260,15,19,l
39261,5,9,w
39262,15,16,l
39263,2,6,w
39264,13,17,l
39265,4,13,w
39266,5,10,w
39267,4,14,w
39268,14,8,l
39269,19,12,l
39270,6,17,l
39271,5,9,w
39272,3,1,l
39273,11,19,w
39274,1,15,w
39275,1,3,l
39276,3,5,l
39277,20,18,w
39278,16,6,l
39279,8,17,l
39280,13,11,l
39281,8,3,l
39282,18,12,l
39283,12,17,l
39284,20,13,w
39285,2,3,w
39286,14,2,l
39287,10,2,w
39288,5,2,l
39289,5,13,w
39290,9,14,w
39291,9,11,w
39292,6,20,l
39293,8,2,w
39294,6,17,l
39295,13,9,l
39296,17,18,w
39297,15,9,l
39298,9,20,w
39299,1,7,l
39300,12,15,w
39301,2,10,l
39302,20,2,l
39303,10,13,w
39304,20,5,l
39305,11,13,w
39306,6,19,l
39307,9,19,w
39308,14,10,l
39309,18,6,l
39310,12,5,l
39311,18,13,l
39312,7,3,w
39313,8,2,l
39314,17,5,l
39315,15,16,l
39316,12,6,w
39317,17,2,w
39318,16,11,l
39319,1,19,w
39320,5,11,w
39321,13,1,w
39322,15,12,l
39323,12,19,l
39324,5,8,w
39325,5,2,w
39326,11,8,w
39327,19,8,l
39328,2,10,l
39329,20,6,w
39330,4,16,w
39331,12,19,l
39332,17,5,l
39333,9,6,w
39334,20,3,l
39335,11,17,l
39336,16,12,w
39337,2,9,w
39338,20,17,l
39339,3,7,l
39340,20,10,l
39341,12,5,w
39342,5,20,w
39343,4,9,w
39344,17,18,w
39345,7,2,w
39346,3,16,w
39347,12,11,w
39348,15,8,l
39349,14,12,w
39350,1,19,w
39351,5,15,w
39352,5,18,w
39353,8,3,w
39354,13,20,l
39355,8,1,l
39356,10,7,l
39357,9,12,w
39358,18,1,l
39359,6,2,w
39360,20,9,w
39361,5,20,l
39362,5,10,l
39363,9,14,l
39364,16,7,l
39365,11,9,w
39366,16,8,w
39367,11,16,w
39368,13,6,l
39369,16,17,l
39370,15,3,l
39371,10,16,w
39372,18,1,l
39373,14,6,l
39374,10,15,w
39375,20,11,w
39376,18,17,l
39377,11,2,l
39378,3,4,l
39379,6,12,l
39380,12,14,w
39381,19,1,l
39382,7,6,l
39383,4,6,l
39384,20,6,l
39385,4,3,w
39386,8,1,l
39387,16,3,l
39388,15,10,l
39389,1,12,l
39390,7,11,w
39391,19,20,l
39392,8,18,w
39393,2,17,l
39394,20,6,l
39395,6,10,w
39396,6,17,l
39397,15,14,l
39398,5,14,w
39399,17,13,w
39400,18,6,l
39401,1,20,l
39402,4,18,w
39403,10,7,l
39404,17,12,w
39405,10,6,l
39406,10,15,w
39407,19,18,l
39408,5,2,l
39409,5,16,w
39410,5,7,w
39411,1,9,w
39412,10,15,w
39413,4,15,w
39414,4,13,w
39415,18,19,l
39416,9,8,w
39417,9,6,l
39418,1,5,l
39419,6,9,w
39420,7,18,w
39421,7,9,w
39422,2,20,w
39423,7,13,w
39424,10,2,w
39425,15,10,l
39426,10,12,w
39427,16,1,l
39428,3,11,l
39429,6,20,l
39430,10,19,w
39431,17,9,w
39432,5,13,w
39433,9,1,w
39434,5,7,l
39435,6,5,l
39436,13,1,l
39437,3,20,l
39438,2,7,l
39439,17,13,w
39440,6,2,l
39441,5,16,w
39442,2,10,w
39443,13,17,l
39444,13,19,l
39445,11,10,l
39446,1,15,w
39447,7,3,w
39448,19,1,l
39449,9,15,l
39450,14,12,w
39451,8,17,l
39452,17,5,l
39453,19,6,l
39454,3,19,l
39455,4,1,w
39456,16,1,l
39457,10,7,l
39458,6,13,w
39459,10,3,w
39460,9,1,l
39461,9,13,w
39462,19,18,w
39463,1,12,w
39464,13,11,l
39465,20,17,l
39466,19,5,l
39467,10,14,l
39468,16,5,l
39469,14,17,l
39470,11,20,w
39471,3,11,l
39472,11,3,w
39473,15,16,w
39474,15,10,l
39475,20,7,l
39476,13,1,l
39477,11,9,w
39478,9,10,l
39479,5,16,w
39480,12,2,w
39481,8,3,l
39482,16,3,l
39483,9,14,w
39484,1,13,l
39485,18,3,w
39486,1,16,w
39487,10,20,w
39488,7,11,l
39489,10,20,w
39490,1,18,l
39491,13,10,l
39492,15,5,l
39493,5,13,w
39494,1,9,l
39495,18,8,l
39496,4,17,l
39497,2,18,w
39498,4,7,w
39499,15,1,l
39500,6,1,w
39501,4,2,l
39502,1,12,l
39503,13,8,w
39504,5,12,w
39505,7,14,w
39506,12,17,l
39507,15,9,l
39508,12,18,w
39509,1,12,w
39510,1,5,l
39511,2,9,w
39512,18,6,l
39513,19,17,w
39514,19,3,l
39515,10,14,w
39516,19,18,l
39517,14,1,l
39518,18,20,l
39519,1,18,w
39520,3,19,l
39521,20,1,w
39522,11,15,w
39523,19,7,l
39524,9,17,l
39525,7,20,w
39526,15,3,l
39527,1,8,w
39528,12,6,l
39529,7,3,w
39530,1,20,w
39531,20,3,w
39532,3,16,w
39533,7,2,w
39534,19,9,l
39535,17,14,w
39536,15,10,l
39537,20,11,w
39538,3,2,l
39539,14,1,l
39540,5,7,l
39541,11,12,w
39542,15,18,l
39543,14,8,l
39544,18,3,l
39545,3,6,l
39546,5,17,w
39547,5,15,w
39548,9,5,l
39549,5,2,w
39550,15,10,l
39551,18,19,w
39552,4,18,w
39553,12,6,l
39554,9,6,l
39555,20,7,w
39556,9,1,l
39557,12,14,l
39558,15,3,l
39559,15,5,l
39560,13,4,w
39561,5,1,w
39562,12,2,w
39563,20,3,w
39564,14,6,l
39565,20,11,l
39566,12,16,w
39567,4,19,l
39568,11,13,w
39569,15,18,w
39570,8,15,w
39571,5,19,w
39572,1,3,w
39573,18,5,l
39574,8,18,w
39575,5,9,w
39576,12,13,l
39577,14,18,w
39578,17,19,w
39579,7,1,w
39580,9,10,l
39581,7,9,w
39582,17,20,w
39583,17,2,w
39584,14,17,l
39585,10,13,w
39586,11,2,w
39587,9,5,l
