game_no,player_first,player_second,result
1664,19,18,l
1665,9,8,l
1666,15,11,l
1667,20,13,w
1668,11,15,l
1669,10,6,w
1670,14,1,l
1671,13,15,l
1672,3,8,w
1673,9,7,w
1674,5,20,l
1675,8,11,l
1676,6,15,l
1677,13,10,l
1678,3,12,w
1679,13,19,l
1680,5,4,w
1681,9,13,w
1682,20,4,w
1683,14,18,w
1684,16,7,l
1685,10,14,w
1686,13,19,l
1687,8,15,w
1688,19,16,l
1689,17,5,w
1690,3,13,l
1691,4,5,w
1692,2,5,w
1693,1,7,w
1694,20,10,w
1695,9,10,l
1696,13,5,l
1697,14,12,l
1698,19,15,w
1699,2,12,w
1700,11,13,w
1701,8,4,l
1702,3,9,l
1703,17,13,w
1704,20,7,l
1705,7,1,w
1706,10,8,w
1707,14,12,l
1708,12,20,w
1709,2,5,w
1710,5,15,w
1711,9,8,w
1712,10,11,w
1713,5,17,l
1714,16,3,w
1715,18,13,w
1716,5,14,w
1717,16,20,l
1718,17,18,w
1719,16,5,w
1720,12,5,w
1721,7,14,w
1722,10,19,w
1723,19,8,l
1724,13,16,l
1725,12,10,l
1726,2,18,w
1727,15,16,l
1728,20,4,l
1729,15,2,l
1730,4,19,l
1731,8,13,l
1732,18,5,w
1733,11,19,w
1734,10,14,w
1735,9,5,w
1736,17,12,w
1737,13,9,l
1738,15,18,w
1739,2,9,w
1740,9,11,l
1741,9,13,w
1742,12,4,l
1743,7,18,w
1744,12,1,l
1745,10,13,w
1746,7,6,w
1747,13,18,l
1748,19,17,l
1749,17,18,l
1750,17,15,w
1751,14,18,l
1752,2,20,w
1753,19,12,w
1754,1,18,w
1755,9,3,l
1756,20,14,w
1757,19,17,l
1758,15,10,l
1759,7,10,w
1760,13,12,w
1761,9,20,l
1762,3,13,w
1763,14,11,l
1764,4,14,w
1765,20,14,w
1766,18,4,l
1767,6,7,l
1768,12,2,l
1769,7,13,w
1770,15,1,w
1771,12,8,w
1772,19,8,w
1773,16,19,l
1774,14,15,l
1775,3,2,l
1776,13,1,l
1777,17,5,w
1778,8,6,l
1779,17,2,l
1780,9,12,w
1781,8,17,l
1782,19,18,l
1783,16,2,l
1784,4,16,w
1785,16,4,l
1786,9,16,l
1787,3,2,l
1788,6,3,l
1789,6,13,l
1790,17,8,w
1791,20,14,w
1792,13,18,l
1793,17,2,l
1794,14,1,w
1795,7,6,w
1796,15,20,w
1797,3,19,l
1798,14,13,w
1799,10,2,l
1800,20,2,l
1801,10,4,w
1802,16,4,l
1803,3,5,w
1804,5,20,l
1805,2,8,w
1806,8,2,l
1807,18,5,w
1808,5,13,l
1809,10,3,w
1810,18,16,l
1811,4,2,l
1812,9,14,w
1813,5,12,l
1814,1,14,w
1815,18,13,l
1816,16,17,l
1817,14,1,l
1818,17,11,w
1819,17,13,w
1820,19,12,w
1821,19,10,w
1822,12,18,w
1823,10,18,w
1824,5,11,w
1825,11,18,l
1826,12,5,w
1827,7,17,l
1828,1,5,w
1829,5,10,l
1830,11,16,l
1831,5,13,w
1832,15,8,w
1833,8,1,l
1834,18,4,l
1835,14,8,w
1836,17,5,w
1837,12,7,l
1838,20,12,w
1839,9,16,w
1840,3,19,w
1841,14,15,l
1842,3,19,w
1843,17,14,w
1844,6,14,l
1845,17,6,w
1846,11,15,w
1847,7,11,w
1848,11,14,w
1849,6,12,l
1850,18,13,w
1851,16,19,w
1852,7,19,l
1853,4,2,l
1854,1,3,w
1855,19,9,w
1856,10,13,l
1857,1,19,l
1858,4,8,w
1859,7,20,l
1860,1,9,w
1861,13,15,l
1862,15,2,l
1863,9,18,w
1864,5,4,l
1865,8,7,l
1866,15,19,w
1867,2,15,w
1868,13,8,l
1869,8,2,l
1870,11,15,l
1871,15,17,l
1872,14,17,l
1873,6,4,l
1874,15,9,l
1875,19,3,w
1876,13,11,l
1877,20,6,w
1878,8,9,l
1879,3,9,l
1880,12,4,l
1881,3,15,w
1882,18,1,w
1883,10,1,l
1884,4,1,w
1885,10,4,l
1886,11,1,w
1887,16,15,w
1888,12,16,l
1889,12,7,l
1890,12,11,l
1891,7,18,l
1892,13,5,w
1893,11,14,w
1894,9,2,l
1895,1,8,l
1896,18,15,l
1897,6,17,l
1898,12,14,l
1899,7,8,w
1900,15,14,l
1901,1,5,w
1902,9,6,w
1903,15,5,w
1904,19,7,l
1905,12,13,l
1906,18,3,l
1907,16,5,w
1908,4,15,w
1909,20,5,w
1910,18,15,l
1911,12,3,l
1912,11,13,w
1913,4,7,w
1914,15,18,l
1915,4,7,w
1916,8,12,l
1917,20,16,w
1918,4,16,w
1919,10,12,w
1920,2,12,w
1921,9,11,w
1922,7,1,w
1923,3,11,l
1924,17,1,w
1925,7,11,l
1926,3,20,l
1927,18,12,l
1928,12,13,w
1929,13,14,w
1930,20,12,w
1931,1,4,l
1932,8,3,l
1933,2,13,w
1934,7,11,w
1935,19,1,l
1936,14,18,w
1937,2,8,w
1938,15,11,l
1939,9,18,l
1940,2,3,w
1941,7,10,w
1942,1,15,w
1943,1,15,l
1944,10,13,w
1945,2,19,w
1946,6,18,l
1947,18,1,l
1948,20,5,w
1949,14,3,w
1950,9,11,l
1951,14,6,l
1952,8,18,l
1953,14,16,l
1954,14,18,w
1955,15,12,w
1956,16,19,w
1957,5,20,l
1958,13,5,l
1959,20,9,w
1960,12,1,l
1961,9,14,l
1962,15,4,l
1963,6,16,l
1964,18,15,l
1965,5,9,l
1966,10,11,w
1967,3,15,l
1968,12,2,l
1969,14,11,l
1970,13,5,l
1971,4,8,w
1972,20,17,w
1973,13,9,l
1974,11,2,l
1975,5,12,w
1976,14,7,w
1977,3,12,w
1978,1,20,l
1979,7,19,l
1980,17,8,w
1981,11,12,w
1982,2,20,w
1983,3,2,l
1984,2,4,w
1985,3,5,w
1986,3,9,l
1987,12,19,l
1988,19,18,l
1989,20,17,w
1990,9,13,w
1991,8,19,l
1992,20,10,w
1993,16,8,w
1994,16,13,w
1995,18,12,l
1996,3,9,l
1997,16,1,w
1998,19,2,l
1999,6,11,l
2000,12,4,l
