game_no,player_first,player_second,result
1664,13,19,l
1665,13,10,l
1666,7,20,l
1667,13,5,w
1668,17,6,l
1669,8,2,w
1670,19,14,w
1671,13,19,w
1672,7,20,l
1673,20,5,w
1674,20,2,w
1675,15,9,l
1676,3,4,w
1677,6,13,w
1678,10,3,l
1679,17,8,w
1680,14,17,l
1681,18,20,l
1682,10,3,l
1683,13,20,l
1684,2,6,w
1685,15,20,l
1686,5,16,w
1687,11,16,w
1688,19,12,w
1689,14,10,l
1690,7,9,l
1691,8,1,w
1692,15,5,w
1693,19,16,w
1694,5,17,l
1695,17,1,w
1696,14,13,w
1697,20,14,w
1698,11,10,l
1699,18,13,l
1700,20,4,w
1701,9,13,w
1702,1,18,w
1703,15,19,l
1704,12,19,w
1705,5,2,l
1706,12,20,l
1707,17,19,w
1708,8,19,w
1709,6,11,w
1710,2,15,w
1711,13,10,l
1712,17,9,l
1713,16,4,l
1714,19,2,w
1715,8,20,l
1716,11,7,w
1717,9,18,w
1718,2,12,l
1719,15,13,l
1720,12,13,w
1721,8,4,w
1722,5,1,l
1723,20,19,l
1724,11,17,l
1725,6,1,w
1726,5,3,w
1727,14,6,l
1728,2,6,l
1729,10,13,l
1730,4,13,w
1731,17,14,w
1732,7,10,l
1733,6,9,w
1734,10,19,l
1735,1,8,w
1736,5,15,w
1737,7,18,l
1738,19,2,w
1739,16,1,w
1740,3,15,l
1741,20,4,l
1742,19,9,l
1743,9,18,l
1744,5,17,w
1745,7,18,l
1746,20,2,w
1747,17,13,w
1748,8,7,w
1749,6,11,w
1750,19,17,l
1751,19,7,l
1752,9,18,w
1753,12,2,l
1754,7,1,l
1755,4,17,l
1756,17,1,w
1757,1,12,l
1758,19,17,l
1759,19,5,l
1760,10,7,l
1761,9,11,l
1762,11,4,w
1763,7,4,l
1764,18,11,l
1765,12,11,w
1766,10,20,w
1767,20,11,l
1768,14,19,w
1769,15,8,l
1770,19,11,l
1771,1,11,w
1772,6,20,l
1773,19,13,l
1774,8,16,l
1775,8,7,w
1776,10,14,w
1777,11,18,l
1778,4,14,w
1779,20,3,w
1780,15,20,w
1781,17,10,w
1782,11,16,w
1783,10,9,l
1784,15,4,w
1785,17,6,w
1786,8,12,l
1787,8,17,w
1788,17,19,l
1789,7,8,l
1790,18,10,w
1791,9,17,l
1792,4,1,w
1793,20,1,w
1794,10,12,l
1795,5,7,l
1796,12,4,l
1797,11,10,w
1798,17,18,w
1799,18,8,w
1800,5,3,l
1801,6,9,w
1802,8,2,l
1803,10,6,w
1804,17,6,w
1805,12,5,w
1806,1,18,w
1807,1,3,w
1808,19,17,w
1809,2,8,w
1810,16,3,l
1811,13,14,l
1812,7,12,w
1813,19,15,l
1814,9,4,w
1815,9,2,l
1816,6,9,w
1817,10,18,l
1818,12,8,l
1819,14,12,l
1820,15,16,l
1821,6,15,w
1822,2,5,w
1823,16,20,l
1824,12,16,l
1825,4,7,l
1826,16,6,l
1827,11,1,w
1828,16,8,w
1829,3,1,l
1830,16,5,l
1831,4,2,w
1832,9,12,l
1833,20,12,l
1834,11,3,w
1835,11,10,w
1836,12,7,w
1837,3,11,l
1838,9,4,l
1839,2,3,l
1840,5,15,w
1841,15,7,w
1842,6,2,l
1843,9,6,w
1844,16,18,w
1845,18,10,l
1846,3,7,w
1847,11,12,w
1848,2,8,w
1849,2,14,w
1850,6,1,l
1851,14,19,w
1852,6,11,w
1853,6,13,l
1854,15,2,l
1855,6,18,w
1856,5,4,w
1857,6,15,l
1858,14,16,l
1859,13,4,w
1860,3,2,w
1861,2,13,l
1862,10,6,l
1863,9,18,w
1864,7,18,w
1865,10,7,w
1866,12,20,l
1867,4,20,l
1868,6,2,w
1869,15,1,l
1870,13,2,l
1871,15,8,l
1872,12,20,l
1873,2,15,l
1874,15,20,l
1875,13,11,l
1876,14,7,l
1877,5,2,l
1878,18,17,l
1879,4,6,l
1880,18,20,w
1881,7,3,w
1882,10,8,w
1883,7,13,w
1884,4,9,l
1885,20,4,l
1886,3,5,w
1887,11,19,w
1888,11,6,l
1889,20,13,w
1890,14,11,w
1891,4,18,l
1892,9,12,w
1893,4,5,w
1894,14,20,w
1895,16,13,l
1896,16,15,w
1897,2,7,l
1898,4,1,l
1899,10,1,w
1900,3,13,w
1901,16,17,l
1902,19,10,w
1903,15,9,w
1904,15,6,w
1905,3,8,l
1906,1,17,l
1907,17,5,w
1908,20,7,w
1909,3,14,w
1910,10,9,l
1911,11,1,l
1912,19,12,w
1913,5,7,l
1914,8,15,l
1915,20,5,l
1916,15,13,w
1917,10,14,w
1918,6,10,w
1919,12,16,w
1920,20,18,l
1921,14,11,w
1922,16,4,l
1923,2,7,l
1924,11,1,l
1925,17,5,l
1926,15,2,l
1927,16,18,w
1928,10,16,w
1929,10,6,l
1930,1,8,w
1931,3,19,l
1932,18,14,l
1933,15,11,w
1934,5,16,w
1935,18,3,l
1936,1,4,w
1937,4,5,w
1938,3,13,w
1939,12,9,l
1940,6,17,l
1941,12,4,l
1942,20,9,w
1943,19,4,l
1944,11,19,l
1945,6,1,l
1946,2,18,l
1947,1,6,l
1948,12,15,w
1949,4,16,w
1950,1,20,l
1951,13,18,l
1952,19,13,w
1953,4,16,l
1954,7,17,w
1955,9,18,w
1956,20,13,w
1957,15,7,w
1958,9,1,w
1959,14,11,l
1960,9,16,l
1961,10,19,w
1962,4,18,w
1963,13,5,l
1964,11,14,w
1965,12,16,l
1966,6,15,l
1967,5,15,w
1968,5,13,w
1969,7,1,w
1970,13,2,l
1971,13,4,w
1972,15,3,l
1973,13,2,w
1974,11,1,l
1975,16,7,w
1976,10,15,l
1977,1,3,w
1978,11,5,w
1979,11,18,l
1980,5,19,l
1981,15,3,w
1982,11,15,l
1983,16,4,w
1984,16,3,w
1985,6,14,l
1986,1,8,l
1987,5,17,w
1988,11,8,l
1989,9,13,w
1990,20,10,w
1991,12,4,l
1992,10,8,l
1993,18,13,w
1994,20,6,w
1995,13,3,l
1996,17,7,l
1997,12,4,w
1998,4,9,w
1999,15,17,l
2000,8,16,w
