game_no,player_first,player_second,result
1664,4,10,w
1665,15,1,w
1666,5,1,l
1667,11,14,w
1668,16,12,l
1669,2,11,w
1670,5,2,w
1671,13,3,l
1672,6,7,l
1673,9,13,l
1674,4,8,w
1675,15,8,l
1676,2,7,l
1677,4,17,l
1678,7,16,w
1679,10,11,l
1680,2,18,l
1681,9,16,w
1682,7,12,l
1683,7,4,w
1684,14,11,w
1685,9,19,w
1686,8,1,l
1687,19,16,w
1688,5,12,l
1689,8,6,w
1690,20,11,l
1691,2,12,l
1692,18,4,w
1693,8,11,l
1694,12,15,l
1695,1,13,w
1696,5,9,l
1697,16,15,l
1698,18,16,w
1699,6,18,w
1700,15,9,l
1701,20,18,w
1702,17,5,w
1703,9,18,w
1704,1,17,w
1705,6,1,l
1706,12,20,w
1707,3,18,w
1708,7,17,l
1709,18,5,w
1710,11,14,l
1711,4,17,l
1712,2,5,w
1713,2,7,w
1714,7,4,w
1715,13,16,w
1716,19,9,w
1717,8,20,l
1718,1,7,l
1719,3,15,l
1720,2,12,l
1721,14,12,l
1722,2,20,w
1723,2,3,l
1724,3,7,l
1725,4,8,w
1726,7,17,l
1727,19,6,w
1728,18,14,l
1729,19,12,l
1730,14,4,w
1731,6,18,w
1732,11,6,w
1733,20,15,l
1734,11,18,l
1735,11,12,w
1736,14,11,l
1737,19,18,w
1738,18,9,l
1739,15,13,w
1740,2,10,l
1741,17,5,l
1742,10,1,l
1743,8,7,l
1744,1,9,l
1745,17,18,w
1746,19,5,w
1747,15,12,w
1748,9,12,l
1749,8,9,l
1750,3,19,w
1751,7,3,l
1752,16,6,w
1753,19,4,l
1754,10,2,l
1755,19,13,w
1756,2,11,l
1757,14,4,l
1758,8,20,l
1759,13,2,w
1760,2,11,l
1761,5,11,l
1762,8,5,w
1763,13,15,l
1764,19,17,w
1765,14,10,w
1766,5,11,l
1767,19,2,w
1768,9,3,l
1769,14,5,w
1770,16,18,w
1771,13,19,w
1772,20,17,w
1773,3,9,l
1774,11,19,w
1775,14,12,w
1776,11,12,l
1777,1,10,w
1778,12,20,l
1779,15,20,w
1780,2,8,w
1781,12,5,w
1782,3,4,l
1783,8,20,l
1784,10,1,l
1785,4,10,w
1786,1,11,w
1787,18,7,w
1788,17,9,w
1789,20,5,w
1790,1,13,l
1791,17,2,w
1792,2,10,w
1793,20,9,w
1794,1,3,w
1795,9,12,l
1796,1,10,l
1797,13,8,l
1798,17,4,l
1799,16,20,l
1800,6,7,l
1801,15,18,l
1802,1,2,w
1803,17,10,w
1804,13,6,w
1805,12,10,w
1806,17,9,l
1807,9,13,l
1808,1,18,l
1809,8,5,w
1810,13,5,w
1811,13,17,l
1812,20,8,w
1813,19,5,w
1814,10,20,l
1815,18,5,w
1816,5,19,l
1817,7,5,w
1818,17,5,w
1819,5,19,l
1820,11,3,l
1821,4,6,w
1822,5,1,l
1823,14,10,w
1824,9,5,w
1825,4,5,w
1826,20,9,l
1827,20,8,l
1828,8,1,l
1829,16,5,w
1830,20,16,l
1831,12,6,w
1832,16,5,w
1833,8,2,w
1834,1,9,l
1835,8,7,l
1836,3,6,l
1837,15,20,w
1838,11,15,l
1839,14,13,l
1840,20,13,l
1841,13,20,l
1842,19,20,w
1843,2,17,w
1844,15,2,l
1845,8,17,l
1846,2,18,w
1847,2,7,l
1848,13,10,l
1849,10,15,w
1850,10,20,l
1851,17,5,w
1852,15,3,l
1853,4,6,w
1854,18,5,w
1855,11,15,w
1856,15,19,l
1857,7,15,w
1858,11,6,w
1859,4,3,w
1860,15,12,w
1861,13,17,l
1862,6,13,l
1863,2,6,l
1864,19,5,w
1865,5,6,l
1866,2,14,l
1867,15,10,w
1868,4,5,l
1869,1,20,l
1870,1,15,l
1871,16,18,l
1872,20,16,w
1873,19,16,w
1874,15,3,l
1875,1,8,l
1876,9,20,l
1877,7,2,w
1878,2,12,w
1879,2,19,l
1880,10,11,l
1881,2,4,l
1882,6,10,l
1883,20,19,l
1884,6,15,l
1885,12,2,w
1886,10,11,l
1887,13,3,l
1888,18,3,l
1889,5,4,l
1890,9,11,l
1891,17,7,l
1892,20,2,w
1893,17,3,l
1894,20,10,w
1895,11,9,w
1896,20,12,l
1897,20,19,l
1898,16,6,l
1899,8,10,l
1900,1,4,w
1901,4,7,l
1902,14,2,w
1903,18,7,w
1904,7,10,w
1905,3,10,w
1906,18,11,l
1907,4,11,w
1908,19,20,l
1909,6,7,l
1910,11,16,l
1911,2,5,w
1912,15,18,l
1913,15,14,l
1914,2,17,l
1915,11,18,w
1916,7,19,l
1917,12,3,l
1918,9,1,w
1919,13,18,l
1920,19,20,w
1921,20,4,l
1922,10,11,l
1923,9,14,w
1924,8,12,l
1925,10,7,l
1926,6,4,l
1927,2,7,l
1928,15,17,w
1929,16,17,w
1930,11,16,w
1931,17,10,l
1932,5,4,l
1933,17,5,w
1934,2,15,l
1935,17,4,w
1936,2,20,l
1937,11,15,l
1938,4,17,l
1939,10,1,l
1940,10,7,l
1941,7,10,w
1942,11,15,l
1943,9,5,w
1944,4,1,l
1945,18,17,w
1946,18,12,l
1947,9,5,l
1948,10,19,l
1949,3,10,w
1950,11,18,w
1951,5,1,l
1952,2,4,l
1953,3,14,w
1954,20,19,l
1955,15,20,w
1956,11,7,l
1957,18,3,l
1958,15,19,w
1959,15,4,l
1960,15,16,w
1961,8,5,l
1962,20,9,l
1963,13,6,w
1964,11,15,w
1965,3,16,w
1966,16,15,l
1967,10,12,l
1968,5,17,l
1969,4,11,l
1970,3,10,w
1971,13,19,l
1972,20,8,w
1973,16,13,w
1974,7,19,l
1975,14,19,l
1976,18,8,w
1977,3,19,l
1978,4,19,l
1979,11,18,w
1980,15,6,w
1981,13,3,l
1982,20,13,w
1983,2,3,l
1984,5,19,l
1985,1,5,w
1986,15,18,w
1987,20,19,l
1988,7,11,w
1989,10,14,l
1990,12,3,l
1991,20,17,l
1992,5,10,w
1993,18,2,w
1994,18,12,w
1995,10,1,w
1996,19,13,w
1997,13,14,l
1998,6,16,w
1999,18,13,l
2000,12,14,w
